"","facebook_S_alphas","facebook_S_gammas","facebook_S_thetas","newsletter_alphas","newsletter_gammas","newsletter_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","search_S_alphas","search_S_gammas","search_S_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","MAPE_train","KL_Divergence","kl_div_obs_as_base","kl_div_obs_as_target","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"61",1.57753490675,0.904945733,0.29497904298,1.45985113925,0.93798205541,0.24063113224,1.4628972515,0.43108178972,0.30716675161,1.78038071775,0.65805530915,0.1434765058,2.61013119175,0.83340051681,0.25581893577,1.02917800625,0.51240985199,0.305504545025,1,0.951640509917347,NA,NA,0.0490880783066295,NA,NA,0.0490880783066295,0.630556410728926,0.0496135675746964,0.013096716377993,0.0221828751903566,0.00401055756562947,0,6663.13008770467,1.756729541e-06,65481090.2533626,1e-04,1,0.0711569786071777,135.270035266876,"3_223_7",3,223,7,2005,FALSE,TRUE,55,0.0965571953520564,5,FALSE
"62",2.8619215325,0.37046706492,0.07978096989,2.6190173955,0.80369644626,0.23044124371,0.65312969375,0.65558891137,0.36650767597,2.38744056125,0.71048910224,0.21618190195,1.63789955825,0.9844085346,0.04044687345,1.1730037945,0.39511742415,0.334415993875,1,0.95160004099701,NA,NA,0.0491086133257016,NA,NA,0.0491086133257016,0.626597846919658,0.0502697602356462,0.00459437324997193,0.00564085228971223,0.00354789421023163,0,11487.6248807629,7.544177773e-05,65481090.2533626,1e-04,1,0.0541791915893555,123.814347028732,"4_211_4",4,211,4,1894,TRUE,TRUE,57,0.0955946037034135,2,FALSE
"63",1.48190714625,0.83786056023,0.05270187279,0.77889817775,0.78088614084,0.15384094663,1.96345117175,0.89829227843,0.15630462733,2.02021162525,0.85727868966,0.22685530858,1.92267083525,0.56098187675,0.24400041369,1.59627662175,0.316477229321,0.3041444337695,1,0.951753422147716,NA,NA,0.0490307381290123,NA,NA,0.0490307381290123,0.669316589694198,0.0500013224178438,0.00521751830244199,NA,0.00521751830244199,0,22622.5282636,0.0002455064016,65481090.2533626,1e-04,1,0.0574300289154053,127.789607048035,"4_217_3",4,217,3,1947,FALSE,TRUE,37,0.105968544781478,2,FALSE
"64",1.10619153175,0.92228273618,0.10285979643,0.863743949,0.361191919901,0.120583798003,1.99143993975,0.68723203029,0.32731220536,2.03490241875,0.68990618373,0.13331294221,2.4598451585,0.8348903224,0.16706866725,1.4208556365,0.39684753757,0.3020165851295,1,0.951696152154188,NA,NA,0.0490598299048902,NA,NA,0.0490598299048902,0.630540017487342,0.049527892412926,0.010315735869575,NA,0.010315735869575,0,13949.8250889513,0.0001130472367,65481090.2533626,1e-04,1,0.0543467998504639,128.057829141617,"4_217_7",4,217,7,1951,FALSE,TRUE,43,0.0965500796161379,5,FALSE
"65",1.10619153175,0.91031956174,0.118468683,1.679660907,0.56643452899,0.22714854655,2.06313057775,0.97379498998,0.32846095459,2.03490241875,0.68990618373,0.13331294221,2.4598451585,0.8348903224,0.16706866725,1.4208556365,0.39684753757,0.3020165851295,1,0.952005906220867,NA,NA,0.0489022759704349,NA,NA,0.0489022759704349,0.667127376628475,0.0493735099301156,0.0122715196126145,NA,0.0122715196126145,0,13949.8250889513,0.0001130472367,65481090.2533626,1e-04,1,0.0550558567047119,130.081570148468,"4_221_1",4,221,1,1981,FALSE,TRUE,14,0.105436951187386,5,FALSE
"66",1.48190714625,0.83786056023,0.05270187279,0.77889817775,0.78088614084,0.15384094663,1.96345117175,0.89829227843,0.15630462733,2.02021162525,0.85727868966,0.22685530858,1.92267083525,0.56098187675,0.24400041369,1.59627662175,0.316477229321,0.3041444337695,1,0.951759347273362,NA,NA,0.0490277273226834,NA,NA,0.0490277273226834,0.669560671365249,0.049986974225362,0.00752344805523297,NA,0.00752344805523297,0,22409.6458890186,0.0002422550253,65481090.2533626,1e-04,1,0.0526828765869141,131.777786254883,"4_223_9",4,223,9,2007,FALSE,TRUE,35,0.106028614196464,NA,NA
"67",0.93413743725,0.64023880359,0.22567135236,2.5276131555,0.96877634404,0.27843268441,0.54941668735,0.44769704789,0.38889672154,2.8836228495,0.53608569397,0.205544929,0.711435158075,0.84040340256,0.1935814917,1.63391718125,0.3064562875083,0.34544001904,1,0.95197323820403,NA,NA,0.0489189162327368,NA,NA,0.0489189162327368,0.479453527652801,0.0499617791258063,0.0146826617808544,0.0250494115325246,0.00431591202918414,0,15404.5536760503,0.000135265469,65481090.2533626,1e-04,1,0.0535988807678223,84.5183711051941,"5_147_2",5,147,2,1316,TRUE,TRUE,17,0.0598634473027665,1,TRUE
"68",0.93413743725,0.64023880359,0.22567135236,2.5276131555,0.96877634404,0.27843268441,0.54941668735,0.44769704789,0.38889672154,2.67180966325,0.81709584052,0.2175485242,0.674448679175,0.94716643159,0.19714536981,1.63391718125,0.3064562875083,0.34544001904,1,0.951809003187394,NA,NA,0.0490024877862867,NA,NA,0.0490024877862867,0.50219706960436,0.0500293574585817,0.00411467239098129,NA,0.00411467239098129,0,15404.5536760503,0.000135265469,65481090.2533626,1e-04,1,0.0514059066772461,86.4249029159546,"5_150_5",5,150,5,1346,TRUE,TRUE,27,0.0653768823555172,1,FALSE
"69",0.93413743725,0.64023880359,0.18389298186,2.577858979,0.96629467044,0.26980989934,0.5242935878675,0.39557742684,0.25410989539,2.67180966325,0.81709584052,0.2175485242,0.674448679175,0.94716643159,0.19714536981,1.63391718125,0.3064562875083,0.34544001904,1,0.951566952982351,NA,NA,0.0491253966963314,NA,NA,0.0491253966963314,0.601075799965953,0.0498531955652015,0.00431790666836219,NA,0.00431790666836219,0,15404.5536760503,0.000135265469,65481090.2533626,1e-04,1,0.0549209117889404,88.3543820381165,"5_153_8",5,153,8,1376,TRUE,TRUE,63,0.0893926691928293,1,FALSE
"70",0.93413743725,0.64023880359,0.22567135236,2.5276131555,0.96877634404,0.27843268441,0.54941668735,0.44769704789,0.38889672154,2.67180966325,0.68743519241,0.22415593342,1.51090827325,0.80906108631,0.16396972365,1.63391718125,0.3064562875083,0.34544001904,1,0.951889824903905,NA,NA,0.0489613792040986,NA,NA,0.0489613792040986,0.49250260360794,0.0499493844854918,0.0041930191437586,NA,0.0041930191437586,0,15404.5536760503,0.000135265469,65481090.2533626,1e-04,1,0.0548679828643799,90.3543910980225,"5_157_2",5,157,2,1406,TRUE,TRUE,19,0.0630212278758447,1,FALSE
