"","solID","mape","MAPE_train","decomp.rssd","nrmse","nrmse_train","facebook_S_thetas","newsletter_thetas","ooh_S_thetas","print_S_thetas","search_S_thetas","tv_S_thetas","facebook_S_alphas","newsletter_alphas","ooh_S_alphas","print_S_alphas","search_S_alphas","tv_S_alphas","facebook_S_gammas","newsletter_gammas","ooh_S_gammas","print_S_gammas","search_S_gammas","tv_S_gammas","cluster","n","top_sol"
"11","1_195_7",0,0.0506029491630914,0.507008332388142,0.0490449201070716,0.0490449201070716,0.311376514730951,0.590909802828151,1,0.696730185014504,0.847112054524808,0.195744850358508,0.0867107090124909,0.879368432944184,0.296421383139355,0.12933935793986,0.439803049941196,0.421076916054389,0.441061863234623,0.477423295480192,0.804254961585013,0.817465732428424,0.570607779463778,0.241495964241255,5,15,FALSE
"12","1_200_2",0,0.0503413364319759,0.602254433804759,0.0490343060997476,0.0490343060997476,0.333842619820968,0.385363770688221,0.843591586802537,0.314349740937724,0.285746530368924,0.175061035243519,0.153930591651028,0.773458257528011,0.277656540300591,0.186245705828013,0.344970741381257,0.623003822931734,0.298907907419923,0.596657395878164,0.894007710375249,0.877071968798234,0.336838650058216,0.282417559916358,5,15,FALSE
"13","1_203_6",0,0.0487128724618136,0.431475053346705,0.0489962402406091,0.0489962402406091,0.39056258200557,0.712447379024061,0.97070825646359,0.293118267699049,0.819396510347096,0.152139029171282,0.116928975205409,0.381271210352816,0.0692157588042509,0.297426410411735,0.390506272073582,0.442460787756133,0.642049872233399,0.126950816310221,0.638389442891725,0.533926937122994,0.346169035551303,0.254679832243505,5,15,FALSE
"14","1_215_1",0,0.0488262784219974,0.510025606344489,0.0489939325506139,0.0489939325506139,0.379916344002318,0.746236521064133,0.829060836594334,0.0649124068122009,0.362584743488225,0.401754832922278,0.180492049534308,0.640785985158512,0.123492931723102,0.225611198353513,0.405187712696206,0.794598336404243,0.256563339977879,0.841595806757373,0.500182852016738,0.237285367031234,0.122172684051993,0.153846696491104,8,22,FALSE
"15","1_218_8",0,0.0502871357249966,0.419604824563217,0.0490050353993165,0.0490050353993165,0.401938218842755,0.849612968333479,0.908572509987456,0.559403493223519,0.992111167492564,0.0588257471519305,0,0.880577587740932,0.0310200976598666,0.223104722753577,0.461614619853334,0.54698212328296,0.457330443632324,0.174461063110992,0.902432050653445,0.669218790926963,0.687844172501159,0.0749010344586011,5,15,FALSE
"16","1_222_2",0,0.0502470515534766,0.507927939782343,0.0489891114810198,0.0489891114810198,0.401938218842755,0.849612968333479,0.876061539809298,0.419089145711493,0.992111167492564,0.0588257471519305,0,0.880577587740932,0.0310200976598666,0.141635349196449,0.416840335273062,0.54698212328296,0.457330443632324,0.174461063110992,0.738246646907629,0.894430643537734,0.410427699635848,0.0749010344586011,5,15,FALSE
"17","2_158_7",0,0.049708823978338,0.490876434158564,0.0488363441567757,0.0488363441567757,0,0.0111931403570899,0.968504674689253,0.310772906262071,0.47037557818507,0.0204730137129042,1,0.570085279593422,0.0378809454958972,0.900115885593625,0.56560282484309,0.752035367879144,0.814097916678161,0.939723684914856,0.78308294038838,0.52373475529391,0.643896503963343,0.0894904222177546,1,12,TRUE
"18","2_189_1",0,0.0508203174992714,0.471552784559952,0.049029963610812,0.049029963610812,0.0940687502370111,0.192030759674814,0.983691432384628,0.218019910891813,0.515956926953287,0.266215769659327,0.964270285925073,0.803677714145622,0.0340934843842009,0.659939801139055,0.659125282686077,0.857471232085909,0.465825498422829,0.790204316711209,0.933283307783206,0.614193357231407,0.106612670885209,0.116958767598374,1,12,FALSE
"19","2_192_4",0,0.0508221540959411,0.471696854574991,0.0490300208810823,0.0490300208810823,0.0940687502370111,0.192030759674814,0.983691432384628,0.218019910891813,0.571965919225175,0.266215769659327,0.964270285925073,0.803677714145622,0.0340934843842009,0.659939801139055,0.659125282686077,0.857471232085909,0.465825498422829,0.790204316711209,0.933283307783206,0.614193357231407,0.106612670885209,0.116958767598374,1,12,FALSE
"20","2_202_4",0,0.0508120206412601,0.46971842474885,0.0490337738000999,0.0490337738000999,0.0940687502370111,0.192030759674814,0.983059017500247,0.239345608570237,0.515956926953287,0.266215769659327,0.964270285925073,0.803677714145622,0.0340934843842009,0.59670733765401,0.705067746597738,0.857471232085909,0.465825498422829,0.790204316711209,0.933283307783206,0.647967020216627,0.111630759082688,0.116958767598374,1,12,FALSE
"21","2_210_9",0,0.0500974600378018,0.473177709881628,0.0490082022172842,0.0490082022172842,0.0253742973530441,0.028013863234522,0.950058362068354,0,0.476681813417157,0.186959913688698,0.950491951553938,0.613547491760282,0.0327121501189571,0.855447211162692,0.728469333448311,0.755234586968176,0.794231953871599,0.929887430207399,0.77695280076058,0.494806168573496,0.588585249701818,0.260038913872002,1,12,FALSE
"22","2_211_6",0,0.0491136618322997,0.44930634658885,0.0490672476354815,0.0490672476354815,0.375954206051204,0.492427874737291,0.942240108928372,0.268208315377941,0.627836836892543,0.199245856955318,0.993086615622782,0.531333355445838,0,0.800484890304416,0.89787963768167,0.588078245188203,0.776422101481277,0.253043630005139,0.809991105739321,0.357254423068029,0.228147023212816,0.414908822485756,1,12,FALSE
"23","2_212_4",0,0.0488441365998058,0.610727670174025,0.0488823748408283,0.0488823748408283,0.162911288552039,0.364052292777176,0.983059017500247,1,0.720307885218797,0.0800513255882815,0.877979057662714,0.853103335938228,0.0266487191948351,0.59670733765401,0.515747083061874,0.418913728098651,0.29112938448949,0.809864397684404,0.97257025503431,0.647967020216627,0.125371616469064,0.328857304599072,1,12,FALSE
"24","2_214_9",0,0.0491820393397766,0.452583885594404,0.0489704516819863,0.0489704516819863,0.530139128802166,0.492427874737291,0.942240108928372,0.268208315377941,0.627836836892543,0.199245856955318,0.993086615622782,0.893521763535563,0,0.800484890304416,0.89787963768167,0.588078245188203,0.970652567701058,0.253043630005139,0.809991105739321,0.357254423068029,0.228147023212816,0.414908822485756,1,12,FALSE
"25","2_215_7",0,0.0488441365998058,0.610727670174025,0.0488823748408283,0.0488823748408283,0.202853441118861,0.364052292777176,0.983059017500247,1,0.720307885218797,0.0800513255882815,0.877979057662714,0.853103335938228,0.0266487191948351,0.59670733765401,0.515747083061874,0.418913728098651,0.29112938448949,0.809864397684404,0.97257025503431,0.647967020216627,0.125371616469064,0.328857304599072,1,12,FALSE
"26","2_219_1",0,0.0488897295262201,0.522675740525825,0.0488708690639551,0.0488708690639551,0.0696425951838406,0.364052292777176,0.983059017500247,1,0.720307885218797,0.0800513255882815,0.877979057662714,0.884739742051384,0.0266487191948351,0.59670733765401,0.515747083061874,0.418913728098651,0.10189020571696,0.809864397684404,0.97257025503431,0.647967020216627,0.125371616469064,0.328857304599072,1,12,FALSE
"27","2_219_5",0,0.051217820897277,0.366973695823391,0.0489586033133733,0.0489586033133733,0.312010635219336,0.184641008920251,0.972984331902136,0.0980247528392959,0.447404859617481,0.213898381173977,0.860341100803553,0.953459605514234,0.00192901575850101,0.932644885216585,0.933619825470307,0.989328593067957,0.128262140328244,0.761417713867003,0.915934867578407,0.572491415783014,0.107842468014719,0,1,12,FALSE
"28","2_221_6",0,0.0491918696177994,0.452914992757509,0.0490676174053839,0.0490676174053839,0.375954206051204,0.492427874737291,0.942240108928372,0.268208315377941,0.627836836892543,0.199245856955318,0.993086615622782,0.531333355445838,0,0.923276261648747,0.89787963768167,0.588078245188203,0.776422101481277,0.253043630005139,0.809991105739321,0.400141365874077,0.228147023212816,0.414908822485756,1,12,FALSE
"29","3_84_5",0,0.0500747570699327,0.62160828252655,0.0490082490889617,0.0490082490889617,0.382620187447183,0.939695422661937,0.836779664022316,0.431982494661089,0.542259842945316,0.0646939478643942,0.582715698605144,0.120196922338924,0.212122034798448,0.751282121324302,0.253299535322836,0.160110006627089,0.421617472357226,0.937761050871059,0.204682509856049,0.27328797772496,0.931717894892048,0.25730990248631,7,10,FALSE
