"","solID","mape","MAPE_train","KL_Divergence","decomp.rssd","nrmse","nrmse_train","facebook_S_thetas","newsletter_thetas","ooh_S_thetas","print_S_thetas","search_S_thetas","tv_S_thetas","facebook_S_alphas","newsletter_alphas","ooh_S_alphas","print_S_alphas","search_S_alphas","tv_S_alphas","facebook_S_gammas","newsletter_gammas","ooh_S_gammas","print_S_gammas","search_S_gammas","tv_S_gammas","cluster","n","top_sol"
"46","2_187_4",0,0.0432194769375241,0.00295504164178476,0.650716459929889,0.0380409493866232,0.0380409493866232,0.838172995003683,0.0111140253042162,0.894200445770851,0.646788949612349,0.870815720779283,1,0.44128124262673,0.385707124796825,0.554384378212269,0.0150804755875697,0.743311373541722,0.739705431853295,0.0298026993283812,0.719704360382838,0.0838424586146852,0.829442754411941,0.236132785204851,0.467612532846733,1,23,FALSE
"47","2_189_1",0,0.0395892383132755,0.0030456709833539,0.525502732665304,0.0353806652193423,0.0353806652193423,0.305363092063324,0.868299412781744,0.981013696175897,0.323424046141021,0.994934196261906,0.0406812487703572,0.598462905743653,0.101523241028946,0.0681440990734484,0.00577315660629148,0.918507991880585,0.730137023521047,0.512311850627484,0.964581080276708,0.782954292940674,0.538411055057053,0.33519429556959,0.0957554246792059,3,23,FALSE
"48","2_192_3",0,0.0378143408967562,0.00276148145133763,0.577819615939703,0.0360201748059665,0.0360201748059665,0.24519631211921,0.940042612295966,0.890568232966919,0.640783495435121,0.90899243077004,0.358200777486743,0.594138162941748,0.822411243822186,0.0193718833270366,0.71702304195554,0.529554055613091,0.246849357493814,0.224172701872419,0,0.666448628930722,0.341632884992729,0.688665118639022,0.20630813176012,3,23,FALSE
"49","2_211_9",0,0.0393260014858388,0.00228764091858839,0.531226641672113,0.0355006210029029,0.0355006210029029,0.368864750031202,0.750324853529635,0.910978058634808,0.442084382108495,1,0.100580133486925,0.694130563527838,0.602001671195151,0.0512425514115399,0.011422660084926,0.787485284305801,0.511183266602036,0.844789284136559,0.288463459450362,0.683309597662677,0.732323280281139,0.569942842616003,0.107816968432626,3,23,FALSE
"50","2_212_5",0,0.0401961359221729,0.0031108670690949,0.461868343969799,0.0364792310852131,0.0364792310852131,0.0689744640505113,0.997774144735496,0.963732618574505,0.531435486621179,0.20519461519916,0.152219148433181,0.943721262248668,0.609391887698361,0.0620732745336518,0.767977043352937,0.600321497716328,0.926264073443308,0.679866287261131,0.107949528752411,0.656554059202645,0.550803616533748,0.505940012224175,0.397532394605291,3,23,FALSE
"51","2_215_3",0,0.039080879439687,0.00233693171133317,0.52545900151263,0.0354844725773693,0.0354844725773693,0.368864750031202,0.750324853529635,0.849946913052809,0.535240464926195,1,0.100580133486925,0.694130563527838,0.602001671195151,0.0512425514115399,0.0715662271001444,0.787485284305801,0.511183266602036,0.844789284136559,0.288463459450362,0.246094271713645,0.810055531845633,0.569942842616003,0.107816968432626,3,23,FALSE
"52","2_217_8",0,0.0410003108821125,0.00245043813532835,0.478407676616286,0.0358842370969415,0.0358842370969415,0.050988513237964,1,0.97512079530563,0.128148772488906,0.40964943958007,0.0285896841210915,0.485060542200626,0.164638938692499,0.0349504353771461,0.0381186004779603,0.826997152620312,0.750989012281964,0.655282572793966,1,0.886249560852817,0.0599706270964446,0.90947082142394,0.203415672671709,3,23,FALSE
"53","2_218_6",0,0.0393560452172514,0.00252553250673415,0.505899668889245,0.0353751281163553,0.0353751281163553,0.368864750031202,0.750324853529635,0.910978058634808,0,0.871024327438702,0.0989986198265218,0.579700664529681,0.602001671195151,0.0512425514115399,0.011422660084926,0.793635202433176,0.612741501944352,0.844789284136559,0.288463459450362,0.683309597662677,0.106234696847341,0.810106936623061,0.12254390813512,3,23,FALSE
"54","2_221_8",0,0.0377156111935269,0.00313111174085866,0.547316837854484,0.0357986893145342,0.0357986893145342,0.372899569461613,0.92858061077452,0.98242517191725,0.60602857294203,0.834609883707447,0.419804151784786,0.64578552217658,0.959670431345295,0.0327093594154043,0.579219070721785,0.574753191377552,0.343009012052552,0.292775307581459,0.248766140173263,0.542278106680798,0.425703276700733,0.625510213310032,0.318555895782643,3,23,FALSE
"55","3_147_4",0,0.0402669691389272,0.00252425049548795,0.531480486678601,0.036829543234655,0.036829543234655,0.86950133351194,0.146249984910179,0.802324532163191,0.920906095093042,0.191026736919312,0.61349140048858,0.547525629147582,0.986957664706194,0.279903910079624,0.860240754419555,0.345766021228324,0.993997554068055,0.282068363114778,0.626746382188777,0.840833023371412,0.05201142339272,0.609022678461817,0.620594623329558,2,32,FALSE
"56","3_162_6",0,0.0410836665343579,0.00231496349384439,0.692781364291721,0.0371205093190867,0.0371205093190867,0.929866987644421,0.894964957646038,0.750029686709564,0.814841205173183,0.0600340176951074,0.676118997512434,0.645290823122042,0.965391389884441,0.384663416415767,0.802780204976785,0.01785874874306,0.854381395761728,0.333884785921272,0.160378604479691,0.302612655036058,0.180547662885003,0.983058947649102,0.659928396553282,3,23,FALSE
"57","3_171_9",0,0.040694798035612,0.00270216992669621,0.70241303902527,0.0367075666720105,0.0367075666720105,0.243863117353305,0.832304091523005,0.368424966940095,0.393857847480536,0.433115808753106,0.774133607759323,0.671930891165028,0.359503957467167,0.0766881198819335,0.7776389919038,0.1240391855916,0.784081256815216,0.895305233574809,0.655398167173928,1,0.815664944764721,1,0.672987867626154,3,23,FALSE
"58","3_201_2",0,0.0394980876094024,0.00266054640519298,0.51566953281669,0.0359396127340344,0.0359396127340344,0.0604223296284606,0.292108072522021,0.508190505489156,0.041036341646942,0.389081507602854,0.290044627193426,0.497971175255973,0.632727040957171,0.150273290379666,0.468437824170282,0.287556481666325,0.830344467026849,0.741973282484469,0.548121778983211,0.0697302516196144,0.764834332247641,0.732579944575345,0.605822402185325,2,32,FALSE
"59","3_203_1",0,0.0410266752494288,0.00263337802898633,0.423177996662719,0.0367061044856049,0.0367061044856049,0.683409331894851,0.563250149683838,0.977953370429942,0.350404444967343,0.483864356731878,0.402549522522277,0.408828230388212,0.851483011345331,0,0.93627779168944,0.311600259443337,0.92183073772596,0.380210707454822,0.43599613837285,0.224549355697468,0.141264891407187,0.773874818514429,0.622890923402675,3,23,FALSE
"60","3_212_7",0,0.0399467745201086,0.00307531836505675,0.55914029973557,0.035565380941424,0.035565380941424,0.836292535336333,0.295257429866624,0.901159558849219,0.0197871895859752,0.681320578512261,0.306968362316844,0.816704500868946,0.684919977521773,0.562996125627536,0.505051857718271,0.323264226464844,0.832747615394252,0.181872426409372,0.796292501422857,0.279486839289468,0.946897467105972,0.85066650112437,0.593185235493585,2,32,FALSE
"61","4_108_6",0,0.03537070312237,0.00315045833208938,0.535136087338696,0.0341498233161713,0.0341498233161713,0.456824509890064,0.741089716687335,0.820128098159029,0.514601311069328,0.629454172328592,0.152963269320883,0.994374978878219,0.936260246217023,0.250256411309402,0.849533775622324,0.905424990211803,0.92175796305497,0.123431594193414,0.559387800980082,0.446931612683923,0.242118974572841,0.48762880235991,0,3,23,FALSE
"62","4_131_2",0,0.0364559873733537,0.00313459315206824,0.529873332828893,0.0345798924125897,0.0345798924125897,0.305143217895853,0.664990716135021,0.845165348613913,0.832547695818299,0.418048142087479,0.107510783324842,0.936349102362122,0.608534067128626,0.216754669479241,0.84593118425722,0.931097651438739,0.723239471945477,0.282122620629642,0.571780617687948,0.696212299359501,0.628921071797197,0.546387750467005,0.150055779576772,4,22,FALSE
"63","4_150_2",0,0.0364398824920739,0.00269811300125073,0.480576407808683,0.0347984160830172,0.0347984160830172,0.0167867506657694,0.642540157518218,0.97704654667787,0.869552250905043,0.167254715608875,0.114890643176621,0.991611556172744,0.872485358504696,0.060172945058287,0.591205480234408,0.95360357660669,0.522789986968188,0.27436565898581,0.894123632017883,0.602164248514807,0.950820727813044,0.636516740414513,0.462415080642965,4,22,FALSE
"64","4_153_5",0,0.0367681982387318,0.00297726092040067,0.481749006399739,0.0349365966947715,0.0349365966947715,0.0891117062781085,0.681715880379313,1,0.869552250905043,0.167254715608875,0.114890643176621,0.901282086494128,0.625240648870886,0.0644895586602929,0.605546621051934,0.95360357660669,0.522789986968188,0.611758933369612,0.907924967161148,0.873275550442326,0.950820727813044,0.636516740414513,0.462415080642965,4,22,FALSE
