"","facebook_S_alphas","facebook_S_gammas","facebook_S_thetas","newsletter_alphas","newsletter_gammas","newsletter_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","search_S_alphas","search_S_gammas","search_S_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","MAPE_train","KL_Divergence","kl_div_obs_as_base","kl_div_obs_as_target","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"20",0.5943304799,0.40468515183,0.011181835473,2.751019839,0.93026291916,0.15904786222,1.072093152,0.63229143738,0.29528381578,1.99910454425,0.54450822536,0.13712352988,0.574477799975,0.352098069744,0.14484108579,1.76002478725,0.68756120046,0.400590924,1,0.976004810547289,NA,NA,0.0346884418880969,NA,NA,0.0346884418880969,0.697308372565877,0.037810379322595,0.0031135808571822,0.000314747243480795,0.00591241447088361,0,11930.8001729817,8.22104435e-05,65481090.2533626,1e-04,1,0.0904138088226318,136.810473203659,"1_169_1",1,169,1,1513,TRUE,TRUE,69,0.120338741962152,1,FALSE
"21",2.15992900775,0.66745849469,0.11396965326,2.87584975975,0.88961787948,0.21481197331,1.18326133775,0.90167982658,0.18102033664,2.169976589,0.90018717577,0.33092856178,1.82175307125,0.4852107852,0.15170332542,1.75134031125,0.64701435034,0.350495233,1,0.976783869150602,NA,NA,0.0341206756782733,NA,NA,0.0341206756782733,0.58277881740524,0.0364830466816334,0.00303861622654455,0.000304637207376501,0.00577259524571261,0,10476.7759773757,6.000296945e-05,65481090.2533626,1e-04,1,0.0730319023132324,137.939974308014,"1_170_4",1,170,4,1525,FALSE,TRUE,60,0.0863589099513874,2,FALSE
"22",1.823890707,0.347439879704,0.10901354874,2.52675369625,0.98115854499,0.110123665747,1.0461924565,0.82125471727,0.118080763438,1.93674632475,0.51050032815,0.28040046097,1.11322425925,0.44752813817,0.16427047635,2.02400552025,0.43211169349,0.333843641375,1,0.977316703253196,NA,NA,0.0337268505729754,NA,NA,0.0337268505729754,0.712552796091871,0.0354052062269624,0.00312819030223588,0.00273087751745305,0.00352550308701871,0,8379.69435506729,2.797400745e-05,65481090.2533626,1e-04,1,0.087393045425415,140.34495139122,"1_173_1",1,173,1,1549,TRUE,TRUE,72,0.124831506184825,1,FALSE
"23",2.15992900775,0.66745849469,0.11396965326,2.87584975975,0.88961787948,0.21481197331,1.18326133775,0.69030065207,0.23907603871,2.1351422875,0.72475408794,0.2755355215,1.528507768,0.63155477299,0.12437376099,1.783304681,0.64701435034,0.350495233,1,0.9766063088177,NA,NA,0.0342509070813572,NA,NA,0.0342509070813572,0.572348353082774,0.0365211187017257,0.00310641065186216,0.000701231160020299,0.00551159014370403,0,10476.7759773757,6.000296945e-05,65481090.2533626,1e-04,1,0.0734720230102539,143.897940397263,"1_177_1",1,177,1,1585,FALSE,TRUE,65,0.0832691630070493,2,FALSE
"24",1.06994261075,0.39365133344,0.22328846904,2.885051794,0.96860080868,0.15288389863,0.65864045445,0.47658147031,0.16057440502,2.17037863625,0.71077462846,0.13723065946,2.006759603,0.8796518959,0.08504568192,1.650241759,0.6214931531,0.3867911329,1,0.976990466888184,NA,NA,0.0339685183863076,NA,NA,0.0339685183863076,0.562206849678783,0.0356470623637718,0.00290468842697774,NA,0.00290468842697774,0,7257.01960596088,1.082727053e-05,65481090.2533626,1e-04,1,0.0768849849700928,144.000327348709,"1_177_2",1,177,2,1586,FALSE,TRUE,45,0.0802503883203303,1,FALSE
"25",1.63368657775,0.55853070362,0.19070652408,2.751019839,0.93026291916,0.15904786222,1.072093152,0.63229143738,0.29528381578,1.99910454425,0.63479624304,0.27427456174,2.8228303925,0.324727878091,0.18431833752,1.687931483,0.34912539527,0.4828882206,1,0.975077141839799,NA,NA,0.0353526215583735,NA,NA,0.0353526215583735,0.636183275269305,0.0375654924445152,0.00283136946770155,0.00101338610503099,0.00464935283037211,0,9696.84426519534,4.809098524e-05,65481090.2533626,1e-04,1,0.0848889350891113,145.701731204987,"1_179_1",1,179,1,1603,FALSE,TRUE,39,0.10223015846556,1,FALSE
"26",1.63135050025,0.38605402869,0.17274479742,2.49448711725,0.96788380295,0.114181753072,1.70559847825,0.90376762628,0.18173041924,2.4014876895,0.85473274759,0.32042658535,1.32380321775,0.80401600984,0.16164529791,1.72478679175,0.41421953998,0.34899150167,1,0.977885740466587,NA,NA,0.0333011247729115,NA,NA,0.0333011247729115,0.651090587358236,0.0352898312985568,0.00309109677639963,0.000719344130601485,0.00546284942219777,0,8811.73913553418,3.457267567e-05,65481090.2533626,1e-04,1,0.084801197052002,148.328277349472,"1_182_1",1,182,1,1630,FALSE,TRUE,64,0.106599989561129,1,FALSE
"27",0.8260827965,0.62373984447,0.27144191691,2.7738753035,0.93186431665,0.1013134781122,1.15502188025,0.38630567841,0.39806522689,2.72216388925,0.64191783612,0.1600954612,1.96348948625,0.40105562075,0.16438620132,1.922216405,0.77529107941,0.3585490414,1,0.974770254487864,NA,NA,0.0355696126895404,NA,NA,0.0355696126895404,0.555001935405531,0.0397368634004482,0.00304308268625836,0.000573846373143283,0.00551231899937344,0,17473.134976573,0.0001668591424,65481090.2533626,1e-04,1,0.0833148956298828,150.142535209656,"1_184_1",1,184,1,1648,FALSE,TRUE,61,0.0782161262495528,1,FALSE
"28",1.50362663,0.44781270182,0.04673731644,2.51389724975,0.99541629108,0.18976866415,0.815581073,0.50903612303,0.25406023546,1.93674632475,0.51050032815,0.28040046097,1.11322425925,0.37813601215,0.16312045194,2.22549761675,0.44388856195,0.301222829993,1,0.976480523605626,NA,NA,0.0343428652473899,NA,NA,0.0343428652473899,0.656359733918949,0.0360543197910045,0.00285633279219173,0.000480892695815527,0.00523177288856793,0,8379.69435506729,2.797400745e-05,65481090.2533626,1e-04,1,0.114683151245117,152.304612398148,"1_186_4",1,186,4,1669,TRUE,TRUE,41,0.10817793755164,1,FALSE
"29",0.63096179855,0.3007297310797,0.12699527466,2.737417533,0.95745655563,0.1026355373623,1.35343306325,0.45635691939,0.16273500496,2.0925081505,0.71077462846,0.13723065946,2.006759603,0.8796518959,0.08504568192,1.650241759,0.6214931531,0.3867911329,1,0.977440556695136,NA,NA,0.0336346482759007,NA,NA,0.0336346482759007,0.591892820900724,0.0354861047292682,0.00224196239547558,4.82107017063527e-06,0.00447910372078053,0,7257.01960596088,1.082727053e-05,65481090.2533626,1e-04,1,0.0987319946289062,152.999076366425,"1_187_2",1,187,2,1676,FALSE,TRUE,8,0.0890477119530668,1,TRUE
