"","solID","mape","MAPE_train","KL_Divergence","decomp.rssd","nrmse","nrmse_train","facebook_S_thetas","newsletter_thetas","ooh_S_thetas","print_S_thetas","search_S_thetas","tv_S_thetas","facebook_S_alphas","newsletter_alphas","ooh_S_alphas","print_S_alphas","search_S_alphas","tv_S_alphas","facebook_S_gammas","newsletter_gammas","ooh_S_gammas","print_S_gammas","search_S_gammas","tv_S_gammas","cluster","n","top_sol"
"11","2_185_8",0,0.0488834568488776,0.00434226350558831,0.449599410517171,0.0491319598184156,0.0491319598184156,0.837596647520381,0.31978708487973,0.926652331322566,0.412309043247826,0.283505220978386,0.0427903610942868,0.179724980330232,0.6546435763563,0,0.62870700725793,0.906826304849724,0.00849408700252238,0.867314429921042,0.55070399604031,0.843415750458626,0.659597253933815,0.697822800024066,0.23646749471194,4,38,TRUE
"12","2_211_3",0,0.0488921785003874,0.0128774414014126,0.458049889216747,0.049493988864358,0.049493988864358,0.773632718588062,0.287073686190583,0.923646510737446,0.734919179503441,0.854527175049216,0.141261964175667,0.311770969335582,0.766058976626525,0.0653531745484296,0.575929060950061,0.929962392270841,0.153774753947955,0.29223462192232,0.429478670807725,0.360246230094812,0.151597967203515,0.446725806855929,0.120040352890019,3,31,FALSE
"13","2_222_7",0,0.0491324622141064,0.00469285554549196,0.61797028548216,0.0488236650681094,0.0488236650681094,0.0534145813483235,0.300437197990651,0.359234722941599,0.704373096943535,0.614873294941152,0.0387430989761527,0.4240796005761,0.974687681468135,0.347800468532177,0.608769265188283,1,0.25376565359332,0.0323188469607165,0.787187236245604,0.161762797784174,0.955024406972769,0.126239429334855,0.0201066946172076,2,8,TRUE
"14","3_146_6",0,0.0491798839074777,0.00248527747260966,0.576549227529634,0.0492230622534375,0.0492230622534375,0.836955634236187,0.168074143467334,0.150678265330066,0.135331893315911,0.997265993504804,0.115596778658234,0.689565472380912,0.697875221112327,0.0444483889047081,0.482711215869825,0.357904022949146,0.252787194914137,0.310139274701905,0.730987621361314,0.66794487996062,0.600254307397533,0.766254951384209,0.0873515470242869,3,31,FALSE
"15","3_153_3",0,0.0486534409632661,0.0141793029816194,0.606295359530099,0.0490807532104688,0.0490807532104688,0.850039273038227,0.758228413550961,0.150678265330066,0.135331893315911,0.997265993504804,0.115596778658234,0.864465518886895,0.687187216587457,0.214218170197803,0.482711215869825,0.357904022949146,0.252787194914137,0.144573038395146,0.262387758124529,0.66794487996062,0.600254307397533,0.766254951384209,0.0873515470242869,3,31,FALSE
"16","3_156_6",0,0.0484234743599874,0.004467932578707,0.595907499773964,0.0494151669425088,0.0494151669425088,0.500854306931126,0.308759468019388,0.0236597113151617,0.00479851791509455,0.997265993504804,0.115596778658234,0.279651116718343,0.479568058184758,0.100795155509177,0.465835086080878,0.151477604645572,0.252787194914137,0.354429133422932,0.340952669796563,0.720735835396966,0.206908811352731,0.766254951384209,0.0873515470242869,3,31,FALSE
"17","3_161_6",0,0.0489706123764128,0.00475103871091029,0.673094402194038,0.0504198397203319,0.0504198397203319,0.246370350583345,0.0466874187512319,0.0702828703861389,0.204972001140538,0.262912231980899,0.321360196659774,0.779190676867238,0.0207120599099976,0.160811997014645,0.31152556246786,0.0307677881318939,0.611237956748688,0.44843254910097,0.314617227732969,0.712188800211338,0.732912657491577,0.349780786394333,0.216711031965002,1,23,FALSE
"18","3_164_9",0,0.0490430814934222,0.00574542560164559,0.550750481835933,0.0504028610233389,0.0504028610233389,0.246370350583345,0.0466874187512319,0.0702828703861389,0.204972001140538,0.262912231980899,0.321360196659774,0.280689346891423,0.0207120599099976,0.160811997014645,0.31152556246786,0.0307677881318939,0.611237956748688,0.44843254910097,0.314617227732969,0.712188800211338,0.732912657491577,0.349780786394333,0.216711031965002,1,23,FALSE
"19","3_168_1",0,0.0491622044064249,0.00435593199519409,0.561793753282814,0.0505054356368412,0.0505054356368412,0.170712605727009,0.0417690566646116,0.0711361036157981,0.727226177492785,0.262641281866655,0.0907846200151185,0.00197943554135132,0.078178277343939,0.219683242107456,0.820137376789311,0.553101498544521,0.135187704748261,0.828961887022757,0.323407480268775,0.68176699030479,0.432398094951381,0.597733314431343,1,4,38,FALSE
"20","3_168_3",0,0.0489693006157898,0.00476856819561178,0.673494826758534,0.0504210469032976,0.0504210469032976,0.246370350583345,0.0466874187512319,0.0702828703861389,0.204972001140538,0.262912231980899,0.334463818713387,0.779190676867238,0.0207120599099976,0.160811997014645,0.31152556246786,0.0307677881318939,0.611237956748688,0.44843254910097,0.314617227732969,0.712188800211338,0.732912657491577,0.349780786394333,0.216711031965002,1,23,FALSE
"21","3_169_9",0,0.048380670381903,0.00449105473708104,0.59741807720973,0.049417986729043,0.049417986729043,0.500854306931126,0.308759468019388,0.0236597113151617,0.00479851791509455,0.290742755544957,0.115596778658234,0.279651116718343,0.479568058184758,0.100795155509177,0.465835086080878,0.151477604645572,0.252787194914137,0.354429133422932,0.340952669796563,0.720735835396966,0.206908811352731,0.766254951384209,0.0873515470242869,3,31,FALSE
"22","3_172_1",0,0.0489992383877317,0.0165575802358428,0.506371858501062,0.0501629807917428,0.0501629807917428,0,0.212204939759483,0.592580362433403,0.960701721245846,0.682273737293215,0.214249438683255,0.0574303824657131,0.148476803710187,0.0812594609300717,0.269620242179498,0.00347817629524272,0.289056259284232,0.0585640627053687,0.138308217598132,0.267372699114729,1,0.5338172106118,0.154761408480361,1,23,FALSE
"23","3_172_8",0,0.0489034599085513,0.0223943590076099,0.535099735254132,0.0498730258438381,0.0498730258438381,0.232068498358677,0.506846326216385,0.104816389022028,0.0738740046247747,0.937870916289356,0.0650747303605237,0.313402264360988,0.0939155371333796,0.0966395717514678,0.492463005260403,0.690947866606721,0.385928157657618,0.151432316549032,0.210161370193003,0.567614759116597,0.651847080491349,0.866228889965822,0.223409630620184,1,23,FALSE
"24","3_173_3",0,0.0488624844203669,0.0043432949655894,0.599304190961953,0.0490783394291076,0.0490783394291076,0.500854306931126,0.421591308834375,0.478774923371503,0,0.997265993504804,0.115596778658234,0.279651116718343,0.479568058184758,0.27148602872784,0.704012488861834,0.0251351366659508,0.252787194914137,0.354429133422932,0.165754704757462,0.713641873056144,0.405342593291654,0.989133443240594,0.0873515470242869,3,31,FALSE
"25","3_174_7",0,0.0486498705835003,0.0106282283661584,0.557747642371132,0.0497113262023922,0.0497113262023922,0.170712605727009,0.0417690566646116,0.702302740548756,0.145318366861158,0.664994687822911,0.0180350838633015,0.337280712984819,0.078178277343939,0.219683242107456,0.96556405919714,0.654728531884078,0.0194467794270794,0.828961887022757,0.323407480268775,0.68176699030479,0.530778571367297,0.937390885052844,0.859308519125266,4,38,FALSE
"26","3_176_1",0,0.0488303899575075,0.00336749580273149,0.637041135882541,0.0494533897896025,0.0494533897896025,0.949959901459941,0.0376186162989942,0.00479394806398139,0.0904868750091964,0.553693724376628,0.833831572622336,0.720333868126234,0.594814893747688,0.10159608123391,0.940244392137483,0.431338258452564,0.379128867207777,0.474670080182057,0.744221125742078,0.956295160020952,0.361803906763024,0.656310680385942,0.0147009031094998,3,31,FALSE
"27","3_176_2",0,0.0487949757884583,0.00682630591753075,0.539155552240414,0.049936923005897,0.049936923005897,0.232068498358677,0.0141847817717283,0.104816389022028,0.0738740046247747,0.937870916289356,0.0650747303605237,0.313402264360988,0.0939155371333796,0.0966395717514678,0.492463005260403,0.690947866606721,0.385928157657618,0.151432316549032,0.110816052691558,0.567614759116597,0.651847080491349,0.866228889965822,0.223409630620184,1,23,FALSE
"28","3_176_6",0,0.0485708135607929,0.00620506440389992,0.58928181254594,0.049503942770913,0.049503942770913,0.295230487835133,0.0850659231256835,0,0.177678783458688,0.997265993504804,0.115596778658234,0.279651116718343,0.275610953881526,0.130169205157665,0.831484809904502,0.465675439830525,0.252787194914137,0.354429133422932,0.540728971923466,0.790764646843409,0.0121761215602703,0.766254951384209,0.0873515470242869,3,31,FALSE
"29","3_178_1",0,0.0484781662976566,0.039871178477054,0.563073281273151,0.0498229525899767,0.0498229525899767,0.170712605727009,0.0417690566646116,0.702302740548756,0.145318366861158,0.664994687822911,0.0180350838633015,0.337280712984819,0.078178277343939,0.290139786543816,0.96556405919714,0.654728531884078,0.0194467794270794,0.828961887022757,0.323407480268775,0,0.530778571367297,0.937390885052844,0.859308519125266,4,38,FALSE
"30","3_178_7",0,0.0492128877029459,0.0277717845806986,0.626617482291011,0.0493827366100732,0.0493827366100732,0.156535417788686,0.754980596157025,0.503831648483827,0.93016541940999,0.293385698926684,0.214249438683255,0.0574303824657131,0.420108693700753,0.423243548724326,0.677595242710523,0.358491825854723,0.226234546178365,0.0791402461844433,0.415278995921771,0.799369586381809,0.73441321015405,0.34682624944004,0.154761408480361,2,8,FALSE
"31","3_179_4",0,0.0483354126818657,0.00688218058483413,0.614501296073047,0.0496864062771361,0.0496864062771361,0.796031647978773,0.0376186162989942,0.00479394806398139,0.0904868750091964,0.553693724376628,0.833831572622336,0.483734641052298,0.141782375614663,0.10159608123391,0.940244392137483,0.431338258452564,0.379128867207777,0.898343671681263,0.604445987356488,0.956295160020952,0.361803906763024,0.656310680385942,0.0147009031094998,4,38,FALSE
"32","3_179_5",0,0.049115177560333,0.00374104704040845,0.540007993526099,0.049846732770896,0.049846732770896,0.748154976009811,0.098576537744662,0.104816389022028,0.0738740046247747,0.937870916289356,0.0650747303605237,0.961618914514633,0.597727791561759,0.0966395717514678,0.492463005260403,0.690947866606721,0.385928157657618,0.0102063361489632,0.166574941939596,0.567614759116597,0.651847080491349,0.866228889965822,0.223409630620184,3,31,FALSE
"33","3_179_9",0,0.0483349428988021,0.00449235059687458,0.604030534476177,0.0494386643443596,0.0494386643443596,0.500854306931126,0.308759468019388,0.0236597113151617,0.00479851791509455,0.997265993504804,0.115596778658234,0.0859768945758427,0.479568058184758,0.100795155509177,0.465835086080878,0.151477604645572,0.252787194914137,0.354429133422932,0.340952669796563,0.720735835396966,0.206908811352731,0.766254951384209,0.0873515470242869,3,31,FALSE
"34","3_182_7",0,0.0491963203176152,0.0185998912806893,0.649848735084524,0.049388073818774,0.049388073818774,0.469716572846346,0.363646828059663,0.339483147008768,0.412594556410289,0.553693724376628,0.833831572622336,0.366571498661559,0.370020143515446,0.409191506181238,0.869203123233094,0.480951941555872,0.379128867207777,1,0.659228255575043,0.373968338084522,0.614290519830745,0.656310680385942,0.0147009031094998,4,38,FALSE
"35","3_183_6",0,0.0486486842357714,0.00863270332899679,0.601295841594097,0.0494081220612911,0.0494081220612911,0.587767648848388,0.18150253445033,0.113618598923282,0.0903484004543464,0.29897890879238,0.0543347398389587,0.464531767955372,0.0109370394698949,0.122520971012447,0.919961211348843,0.470791906674446,0.115175751940841,0.970511515840516,0.745966440440101,0.482814141327688,0.228883561403479,0.747428482909625,0.136583172990864,4,38,FALSE
"36","3_185_2",0,0.0489326993021793,0.00391249543286725,0.515647006662502,0.0499339678246939,0.0499339678246939,0.0892473735127966,0.26143208507781,0.225219584510456,0.000871819346501556,0,0.0600334621371275,0.208940194989783,0.363050392036318,0.102747243392714,0.761340515391379,0.591188645342879,0.331367630296199,0.715183304952752,0.714630057327289,0.60021901183903,0.43080205081116,0.615137793579077,0.3684056791842,4,38,FALSE
"37","3_186_6",0,0.0489428457107477,0.00550868556075953,0.595392070056304,0.0491537319528819,0.0491537319528819,0.785202137862635,0.260380957183168,0.348030020105185,0.00479851791509455,0.997265993504804,0.115596778658234,0.279651116718343,0.488869553407798,0.235842672320504,0.608969049760636,0.151477604645572,0.252787194914137,0.354429133422932,0.386215632130036,0.918130348627871,0.140765140371833,0.766254951384209,0.0873515470242869,3,31,FALSE
"38","3_186_9",0,0.0488484635444211,0.00344491868407077,0.620656287729616,0.0492047506522661,0.0492047506522661,0.347520536264235,0.361701897884244,0.113618598923282,0.0903484004543464,0.29897890879238,0.0543347398389587,0.0351511169269799,0.242333681947426,0.198297581999875,0.919961211348843,0.470791906674446,0.115175751940841,0.953345266486989,0.994191081397163,0.482814141327688,0.228883561403479,0.747428482909625,0.136583172990864,4,38,FALSE
