"","solID","mape","decomp.rssd","nrmse","nrmse_train","facebook_S_thetas","newsletter_thetas","ooh_S_thetas","print_S_thetas","search_S_thetas","tv_S_thetas","facebook_S_alphas","newsletter_alphas","ooh_S_alphas","print_S_alphas","search_S_alphas","tv_S_alphas","facebook_S_gammas","newsletter_gammas","ooh_S_gammas","print_S_gammas","search_S_gammas","tv_S_gammas","cluster","n","top_sol"
"21","1_222_2",0,0.401151273387886,0.0489169884567943,0.0489169884567943,0.587798709655404,0.684420889302081,0.767817595962104,0.0340491209729663,0.122637141401638,0.0173154762363963,0.652866364194494,0.755902120548797,0.00152307157001004,0.304429860773501,0.368791243377238,0.112041036156855,0.0650178823543671,0.457998640671724,0.862439015240251,0.253856300027842,0.209200701575907,0.125534168268001,2,34,FALSE
"22","1_222_3",0,0.491246814099729,0.0486933503716613,0.0486933503716613,0.68101411561674,0.520348877640877,0.764293067094353,0.413376529982352,0.283083135878085,0.0807697582617567,0.159094941604343,0.934622711759556,0.0149230537775002,0.650512918122098,0,0.231110175230762,0.266925313484287,0.584480059903226,1,0.365386005984368,0.0952526081188405,0.0198380138417022,2,34,FALSE
"23","1_222_4",0,0.452911902474645,0.0487553104108733,0.0487553104108733,0.107884675501298,0.830917068109092,0.960081337632553,0.0635883141477055,0.129370268007228,0.0735973270925894,0.326845987799305,0.658220288265276,0.00263170870638202,0.507013421896688,0.541683743267258,0.208605447688016,0.303435480988286,0.587949550861057,0.4768460564344,0.568997824562216,0.775303090015685,0.0548181382409596,1,22,FALSE
"24","1_222_6",0,0.315256669119205,0.0493745459480852,0.0493745459480852,0.858142995410493,0,0.932528925587486,0.337840507581899,0.506716498479288,0.408887194409128,0.213334148940931,0.982006599422171,0.00940671952477889,0.441917403767357,0.548416826591619,0.680378846782135,0.0938449955198046,0.686522602557609,0.153697078349967,0.583427715265997,0.259626411724828,0.0601528477466308,2,34,TRUE
"25","1_223_8",0,0.345852419532009,0.049027530352447,0.049027530352447,0.932608754112254,0.490277766169194,0.914843242817238,0.824347748779911,0.305544897610105,0.0263230785873533,0.332532992090064,0.902009138319698,0.00481457221974814,0.851703949924464,0.522950626203444,0.44951891849829,0.149431695639304,0.507567325544484,0.964830657278718,0.396052228601847,0.850855368488804,0.010898062337149,2,34,FALSE
"26","2_221_1",0,0.189512990851524,0.0571480994450061,0.0571480994450061,0,0.899304336379456,0.983020297335592,0.628761836609365,0.464621425758981,0.138858997766489,0.880527831846646,0.240369222444422,0.0104276178373815,0.506154752900383,0.766604177657574,0.692988063597431,0.450416702002042,0.827851228098119,0.947757395786436,0.473255391679215,0.877297567042018,0.779438388880668,4,25,FALSE
"27","3_121_9",0,0.585135150042919,0.0487666822581803,0.0487666822581803,0.879828083681487,0.872344397957545,0,0.38333934164962,0.150283122951882,0.00928788042538609,0.984754873365609,0.632818677881964,0.821283091771413,0.259841570111924,0.67218039399669,0.261668458866899,0.170368247726956,0.693514073224295,0.213593964248059,0.374586863670867,0.750203957856947,0.0731938918361815,2,34,FALSE
"28","3_125_3",0,0.588650631749611,0.048690699978706,0.048690699978706,0.879828083681487,0.872344397957545,0.0987359494091968,0.38333934164962,0.150283122951882,0.00928788042538609,0.984754873365609,0.632818677881964,0.812033842090095,0.259841570111924,0.67218039399669,0.261668458866899,0.170368247726956,0.693514073224295,0.42816692420711,0.374586863670867,0.750203957856947,0.0731938918361815,2,34,FALSE
"29","3_135_3",0,0.585115904773909,0.0487523945908353,0.0487523945908353,0.879828083681487,0.872344397957545,0,0.38333934164962,0.150283122951882,0.00928788042538609,0.805632021832113,0.632818677881964,0.821283091771413,0.259841570111924,0.67218039399669,0.261668458866899,0.170368247726956,0.693514073224295,0.213593964248059,0.374586863670867,0.750203957856947,0.0731938918361815,2,34,FALSE
"30","3_144_9",0,0.622178713740936,0.0486943445617825,0.0486943445617825,0.884529341108443,0.627526722872287,0.969969628585142,0.347984687301525,0.470496809263323,0.0500007642556424,0.898084064022219,0.594125145646858,0.965464690771941,0.0818403652434101,0.520481843814927,0,0.0192186833230249,0.473611722394738,0.644470177922013,0.339135646208353,0.74255211900495,0.129405616949123,2,34,FALSE
"31","3_152_9",0,0.624925842974497,0.0487002177729661,0.0487002177729661,0.908262410680572,0.94775286366696,0.207681838296395,0.141761028145434,0.497692772144994,0.276467208100008,0.55963481369299,0.870502960812161,1,0.504093696481527,0.675748211194453,0.252835677006593,0.233649580001792,0.479621773251249,0.497449426080093,0.213273872466028,0.652667206282735,0.0137962002844672,2,34,FALSE
"32","3_158_3",0,0.616306450918109,0.0487363992562522,0.0487363992562522,0.884529341108443,0.77427062458419,0.012315752362054,0.347984687301525,0.470496809263323,0.0500007642556424,0.898084064022219,0.312348926628759,0.965464690771941,0.370627422080328,0.520481843814927,0.144411708325522,0.0192186833230249,0.445691276946319,0.644470177922013,0.600971444637637,0.74255211900495,0.129405616949123,2,34,FALSE
"33","3_176_1",0,0.610575994344477,0.0487053966981121,0.0487053966981121,0.838260103324659,0.821378109886714,0.18436801720502,0.451299623113283,0.428077877528495,0.0470520018079289,0.617236182719031,0.758051671296013,0.713450022121176,0.172692621078083,0.391465981404627,0.129336919333926,0.129644577781702,0.83196837707756,0.768763743210362,0.459154421193431,0.939699762448394,0.0638556192813426,2,34,FALSE
"34","3_189_6",0,0.43863282482048,0.0487387471779971,0.0487387471779971,0.500843406183153,0.583702518833562,0.676885343227009,0.583975124147646,0.0359254534055069,0.0624156687635416,0.956910290522731,0.618550948520209,0.0501745944464808,0.493637590805419,0.675748211194453,0.227075357101278,0.130533343722649,0.790778055413108,0.319432704921652,0.781313958562424,0.652667206282735,0,2,34,FALSE
"35","3_192_9",0,0.442220103488154,0.048727961966236,0.048727961966236,0.815461586924559,0.583702518833562,0.676885343227009,0.222103817605108,0.0207744090406922,0.000803820619698174,0.406569988788008,0.649115686627391,0.0501745944464808,0.467961826072904,0.720696650681153,0.155887456552563,0.133427769321175,0.801552940508759,0.319432704921652,0.634508565871849,0.850872673605835,0.02259171863335,2,34,FALSE
"36","3_212_4",0,0.406715452409979,0.0488446297656973,0.0488446297656973,0.710518962906008,0.514789362852572,0.778888052202322,0.358849522727118,0.258119422650513,0.0472728074214965,0.118635321541505,0.678694825751429,0.0466961310546729,0.0565806206422955,0.614596632675162,0.254201394586628,0.356113177475189,0.708145557408603,0.587245405528563,0.267075376751129,0.0411342106550121,0.0225040121542764,2,34,FALSE
"37","3_214_6",0,0.39008284531772,0.0489986682630997,0.0489986682630997,0.946985879038334,0.873945581159283,0.813543467312203,0.665310892737641,0.0511210442500014,0.0636336916081389,0.87412547057194,0.503781974798574,0.0718093664885242,0.474004921541647,0.980449925569182,0.267413325951721,0.378174884031568,0.752855557163381,0.299250918267432,0.647020234612476,0.335492475984529,0.09804761383189,2,34,FALSE
"38","3_218_3",0,0.437972425003323,0.0487957326482911,0.0487957326482911,0.800238297500907,0.614517610926691,0.639389736613975,0.297620883023752,0.0985247659510717,0.0318879242334413,0.48423520100599,0.617361807044867,0.0730606955450636,0.490595210969634,0.718632528273649,0.19588096704402,0.178553792339937,0.803877712638944,0.111122949803089,0.699875160664935,0.762272439099883,0.0325350415317969,2,34,FALSE
"39","3_218_8",0,0.42589414115279,0.0488148672762047,0.0488148672762047,1,0.492353644273651,0.74272387309976,0.375476754373225,0.102838975701256,0.036362393383881,0.952073420144627,0.588219645439339,0.0315752736499873,0.593708958799196,0.637143544375357,0.185290040183983,0.0861199203711026,0.951222535038389,0.317274509027786,0.739989359831647,0.942055757325102,0.0375291675026589,2,34,FALSE
"40","3_220_2",0,0.400831494916968,0.0489533028890152,0.0489533028890152,0.134833512897022,0.113237127072054,0.750463037940868,0.535022769677316,0.269177397306139,0.0111309070941261,0.0835673554645806,0.795502865752107,0.0315393118631377,0.716214579592653,0.500779529999844,0.203294147511408,0.296621619215924,0.646958650441743,0.152961406940648,0.591780575947412,0.773742130443745,0.130805568035784,1,22,FALSE
"41","3_222_2",0,0.418218512264449,0.0487821121715548,0.0487821121715548,0.932843043053654,0.625010983188046,0.732105964318343,0.181368007263445,0.102838975701256,0.036362393383881,0.983056596689041,0.621717443242682,0.0360103429656264,0,0.545942980180421,0.185290040183983,0.205052558306737,0.999115788571719,0.400745688536752,0.583229634288138,0.768049129323894,0.0375291675026589,2,34,FALSE
"42","4_145_2",0,0.182549926735699,0.0585105261963503,0.0585105261963503,0.266969514211628,0.786625632469065,0.903378866345672,0.704178064813378,0.572943711921019,1,0.809827215383052,0.354177514690361,0.00852901875998692,0.779222051537182,0.968465293158754,0.864800280542082,0.503200153272873,0,0.0157752248510602,0.113284668792684,0.64446188991688,0.739879074593125,4,25,FALSE
"43","4_148_5",0,0.186219022508851,0.058472497819013,0.058472497819013,0.266969514211628,0.786625632469065,0.975972745547128,0.704178064813378,0.572943711921019,1,0.809827215383052,0.354177514690361,0.00852901875998692,0.909429302496567,0.968465293158754,0.864800280542082,0.503200153272873,0,0.203346552966424,0.113284668792684,0.64446188991688,0.739879074593125,4,25,FALSE
"44","4_150_6",0,0.171563513647491,0.0568626509982267,0.0568626509982267,0.0948929600916523,0.669882258705783,0.855773079233531,0.416454120172538,0.715806358838413,0.321053302314705,0.991499320745519,0.277279097517655,0.0070192161071258,0.915200000884561,0.901657633178117,0.767797650603032,0.556903138228062,0.494528546264923,0.00295012857685018,0.140251738301938,0.74268380496139,0.369681708140583,4,25,FALSE
"45","4_176_2",0,0.262545053866898,0.0499731242808214,0.0499731242808214,0.43765697664688,0.978670626756767,0.796454135225905,0.0595292322515606,0.861466186681219,0.236736979675258,0.453811963018436,0.45661300537689,0.00837791403460698,0.725257707449833,0.928428407836535,0.905204088484068,0.182261249075431,0.60765743025998,0.115365760029578,0.127640073567917,0.665328674200429,0.0807317618615938,3,47,FALSE
"46","4_178_7",0,0.210508742364395,0.0514095644350535,0.0514095644350535,0.756343203319225,0.926936572460108,0.887606660580724,0.0656421286811379,0.958448191330303,0.362841945476187,0.124744287489806,0.518130601868845,0.00342550490776967,0.63107106293448,0.874379316959122,0.788094416760677,0.18383552993194,0.589357146665631,0.0219899309070726,0.265255532431772,0.347517775508984,0.391854658895873,3,47,FALSE
"47","4_182_1",0,0.209826016677611,0.0514674583407561,0.0514674583407561,0.756343203319225,0.926936572460108,0.887606660580724,0.0656421286811379,0.958448191330303,0.391596738151145,0.124744287489806,0.518130601868845,0.00342550490776967,0.63107106293448,0.874379316959122,0.79010461429437,0.18383552993194,0.589357146665631,0.0219899309070726,0.265255532431772,0.347517775508984,0.404362722654886,3,47,FALSE
"48","4_182_2",0,0.257719137812313,0.0499857202172924,0.0499857202172924,0.523294002738813,0.813833061497997,0.809208579224222,0.0693814530042581,0.887269513034535,0.125241924769999,0.320613943445347,0.5603074926225,0.00528134304590819,0.918332421281689,0.791991066735508,0.850138230312724,0.20642685851444,0.809436656069535,0.328868342287894,0.127912470112682,0.347060294912986,0.0877005326752561,3,47,FALSE
"49","4_184_9",0,0.218143032814336,0.0503893483018498,0.0503893483018498,0.668930031063668,0.948380420612109,0.952917786184204,0.0329252730396991,0.822871043925828,0.0765695580664518,0.525800313726496,0.395911723852724,0.00639572145847486,0.860074754827248,0.790776300666636,0.909036272098037,0.309340988354507,0.638215222070973,0,0.154314471776903,0.32536355228797,0.14983711128868,3,47,FALSE
"50","4_187_9",0,0.18970289902363,0.0530189318474367,0.0530189318474367,0.549676374381191,0.825184519023735,0.956592392493484,0.20309831648669,0.92543758458721,0.242735289590078,0.903710619566028,0.527679852501333,0.0114707494062134,0.998200596160629,0.808110603831489,0.909353785191226,0.429960429820301,0.126989653782639,0.0768594304976159,0.0343373905737932,0.546990436727908,0.605783586542726,4,25,FALSE
"51","4_190_5",0,0.190503501630444,0.052401676220172,0.052401676220172,0.916848218995572,0.998269075746797,0.973001653663023,0.0717406559685378,0.929647589253355,0.555567922426353,0.0433706044846968,0.573665631370238,0.00399471876726878,0.451523540748177,0.880959449132443,0.766576041900902,0.0276135783352418,0.480315360411076,0.0242400542434381,0.333078939668899,0.674029700069313,0.720814022098873,3,47,FALSE
"52","4_191_1",0,0.24482180705142,0.0498100087396304,0.0498100087396304,0.355979564034133,0.899678101025082,0.982379425433697,0.0110467184645409,0.764233198627615,0.0947544962815191,0.268382709383938,0.519825443231087,0.0255044015563982,0.877988952730474,0.797143753356913,1,0.189169858314405,0.84910477317525,0.150518918023045,0.146109835061782,0.201047753389617,0.0366805526132676,3,47,FALSE
