"","facebook_S_alphas","facebook_S_gammas","facebook_S_thetas","newsletter_alphas","newsletter_gammas","newsletter_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","search_S_alphas","search_S_gammas","search_S_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","MAPE_train","KL_Divergence","kl_div_obs_as_base","kl_div_obs_as_target","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"44",0.872690038,0.84824651805,0.17338140852,2.06873612725,0.78805673973,0.26202796984,0.5178848393575,0.321109756059,0.37131436297,2.4205549945,0.73921513174,0.22515116707,1.43405225375,0.55777019639,0.04071513897,2.1987801535,0.76360724319,0.34280574655,1,0.945830562328538,NA,NA,0.0519532042232775,NA,NA,0.0519532042232775,0.240333235888831,0.0559122623275789,0.0286960053474717,0.0497883566867436,0.00760365400819979,0,42808.9695352318,0.0005538161753,65481090.2533626,1e-04,1,0.0511400699615479,49.3188920021057,"3_89_6",3,89,6,798,FALSE,TRUE,2,0.00666364643092603,5,FALSE
"45",0.872690038,0.84824651805,0.17338140852,2.06873612725,0.78805673973,0.19579771012,0.5144094490125,0.44790298418,0.32668165879,1.618385688,0.44619378809,0.15879903088,1.52049174375,0.59073677675,0.04830153828,1.92909741575,0.76360724319,0.34280574655,1,0.946083094659045,NA,NA,0.0518319625147264,NA,NA,0.0518319625147264,0.311696615736048,0.0557064766350945,0.0246120737562373,0.0421128048044341,0.00711134270804056,0,42808.9695352318,0.0005538161753,65481090.2533626,1e-04,1,0.050145149230957,58.7466430664062,"3_106_3",3,106,3,948,FALSE,TRUE,20,0.0200469201673471,5,FALSE
"46",1.832613106,0.84824651805,0.17338140852,2.06873612725,0.78805673973,0.19579771012,0.5144094490125,0.42016473567,0.397377607,2.34579042925,0.81322501594,0.34193889304,1.588680503,0.76458389271,0.03576996282,2.37172930925,0.71542805626,0.39181923585,1,0.944870091076962,NA,NA,0.0524117682222631,NA,NA,0.0524117682222631,0.240613387610349,0.0570789405891071,0.00752795485656457,NA,0.00752795485656457,0,54257.6111990038,0.000728672559,65481090.2533626,1e-04,1,0.0530159473419189,60.6527409553528,"3_109_6",3,109,6,978,FALSE,TRUE,3,0.00702191358203904,5,FALSE
"47",2.232479111,0.97023088055,0.0005576537244,1.30961822325,0.46136366477,0.27120894871,0.565515031325,0.364632792987,0.39466910227,1.5724519895,0.61387876912,0.14270159431,1.6384933875,0.55233214699,0.027090457449,2.29374938525,0.88101500261,0.330735156985,1,0.944780307434138,NA,NA,0.05245442932233,NA,NA,0.05245442932233,0.332850382314975,0.0549240166252643,0.038888706756179,0.0693272756891439,0.00845013782321414,0,14655.6921031624,0.0001238280225,65481090.2533626,1e-04,1,0.0620031356811523,70.3303370475769,"3_126_2",3,126,2,1127,TRUE,TRUE,42,0.0251778246624646,2,FALSE
"48",2.04756082875,0.51461811329,0.23298038874,2.094778534,0.81878353695,0.22779290125,0.5583167315,0.52619976134,0.35073308161,1.64705441575,0.93511683438,0.13231086193,1.72010314675,0.75136633787,0.17763506121,2.08528129425,0.60203164691,0.305854526215,1,0.948109778720344,NA,NA,0.0508484753677817,NA,NA,0.0508484753677817,0.319613766344311,0.052001632756995,0.00487717579239408,NA,0.00487717579239408,0,11124.2092314159,6.98912899e-05,65481090.2533626,1e-04,1,0.0533900260925293,74.6677391529083,"3_133_3",3,133,3,1191,FALSE,TRUE,27,0.0213001895318245,3,FALSE
"49",1.19632362625,0.74210187049,0.29156920419,1.9315971645,0.81905024605,0.15258291784,0.676217944275,0.52054156656,0.31829195923,2.29616261675,0.95924832204,0.38640119074,1.6836157905,0.59071714294,0.05360425224,2.76527270075,0.81796120033,0.3676319138,1,0.943780986833849,NA,NA,0.0529269397013271,NA,NA,0.0529269397013271,0.324926560668052,0.0553813267724673,0.0207964242938622,0.0357346953800661,0.00585815320765829,0,7156.18876882752,9.287269885e-06,65481090.2533626,1e-04,1,0.0541989803314209,104.98514008522,"3_184_6",3,184,6,1653,FALSE,TRUE,34,0.0232984700691083,5,FALSE
"50",1.69775758925,0.74351187734,0.1057827636,0.96355993825,0.60827600209,0.36693921769,0.50012499206775,0.37833487585,0.3796804525,1.60236339125,0.83631163866,0.38547399739,1.1552912225,0.78576983672,0.18213319077,2.003430562,0.72199316103,0.5430561107,1,0.937020423172362,NA,NA,0.0561982213331841,NA,NA,0.0561982213331841,0.29878591623482,0.0699357690242232,0.0292856248586627,0.0306586863200127,0.0279125633973128,0,92852.975263002,0.001318143868,65481090.2533626,1e-04,1,0.0506970882415771,41.9597880840302,"4_75_7",4,75,7,673,FALSE,TRUE,12,0.0221197042430304,2,FALSE
"51",1.69775758925,0.74351187734,0.1057827636,0.96355993825,0.60827600209,0.36693921769,0.50012499206775,0.37833487585,0.3796804525,1.60236339125,0.83631163866,0.38547399739,1.1552912225,0.78576983672,0.18213319077,2.003430562,0.682108601,0.5430561107,1,0.937164471219139,NA,NA,0.0561339157390348,NA,NA,0.0561339157390348,0.301678116912823,0.0698055679703947,0.0310250675405355,0.0360778005926843,0.0259723344883868,0,92852.975263002,0.001318143868,65481090.2533626,1e-04,1,0.0612270832061768,43.8574080467224,"4_79_1",4,79,1,703,FALSE,TRUE,13,0.022582460689102,2,FALSE
"52",1.98742955875,0.70285546917,0.14073436902,0.868894004,0.81493082711,0.32664341881,0.604710253225,0.61475622325,0.31823005972,1.6762247655,0.90347961583,0.24350024419,2.897460048,0.84600487305,0.1272497532,1.88958778975,0.66812255256,0.4116072741,1,0.940119186661056,NA,NA,0.0547982319864329,NA,NA,0.0547982319864329,0.337730768390633,0.0672103778093128,0.0128293607484783,0.00428729723382704,0.0213714242631295,0,83825.4782399868,0.001180265897,65481090.2533626,1e-04,1,0.0571959018707275,48.9813530445099,"4_87_7",4,87,7,781,FALSE,TRUE,50,0.028540842890664,3,FALSE
"53",1.98742955875,0.70285546917,0.15727473717,0.979419176,0.81493082711,0.32664341881,0.604710253225,0.61475622325,0.31823005972,1.6762247655,0.90347961583,0.24350024419,2.897460048,0.84600487305,0.1272497532,1.88958778975,0.66812255256,0.4116072741,1,0.940131157163316,NA,NA,0.054792754479456,NA,NA,0.054792754479456,0.338812574773092,0.0672266804210648,0.0130182138005011,0.00460422315536727,0.0214322044456349,0,83825.4782399868,0.001180265897,65481090.2533626,1e-04,1,0.0506830215454102,50.940437078476,"4_91_1",4,91,1,811,FALSE,TRUE,53,0.0287776331098928,3,FALSE
