"","facebook_S_alphas","facebook_S_gammas","facebook_S_thetas","newsletter_alphas","newsletter_gammas","newsletter_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","search_S_alphas","search_S_gammas","search_S_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","MAPE_train","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"74",1.561818185,0.51751081597,0.09501538557,1.9667310695,0.36463492385,0.36227956285,0.5190895135425,0.80034372185,0.3589086886,1.89631773475,0.91228884241,0.14269945345,1.19978560375,0.8573211889,0.29419951173,1.29050824425,0.39498318214,0.338547024735,1,0.951062023307167,NA,NA,0.0493808065590392,NA,NA,0.0493808065590392,0.462097521998891,0.0489953907212617,0,8499.04905422261,2.979692511e-05,65481090.2533626,1e-04,1,0.0664291381835938,166.044722795486,"4_196_6",4,196,6,1761,FALSE,TRUE,79,0.0824321787196029,4,FALSE
"75",1.78668729475,0.39408948934,0.03266752599,1.265271053,0.64021853929,0.34874271868,0.5095898196525,0.45289871457,0.3897788689,1.618350561,0.61082327955,0.13230556519,2.18115404525,0.75132003574,0.17980822674,1.5494633745,0.38482133156,0.31209332045,1,0.95119417730573,NA,NA,0.0493140865685791,NA,NA,0.0493140865685791,0.351812968947627,0.0488255772654515,0,7480.08041322727,1.423410317e-05,65481090.2533626,1e-04,1,0.0464260578155518,167.893781900406,"4_198_9",4,198,9,1782,FALSE,TRUE,36,0.0515842921955204,1,FALSE
"76",0.507861429625,0.74028036787,0.17683757871,1.52351603175,0.41669067879,0.39089098735,0.50677662541,0.67645733139,0.35429242636,2.1001012135,0.64113681546,0.26974775074,2.825392656,0.78212505747,0.03509132034,1.42412899175,0.31817915694,0.32156634875,1,0.951160196294304,NA,NA,0.0493312510262666,NA,NA,0.0493312510262666,0.511287077241817,0.0487420693749629,0,9342.26746493611,4.267549414e-05,65481090.2533626,1e-04,1,0.0625250339508057,168.045519828796,"4_199_2",4,199,2,1784,TRUE,TRUE,25,0.0961889772796522,2,FALSE
"77",1.781764903,0.59681758386,0.14889290712,1.81621904725,0.40355877413,0.30750783985,0.64933858915,0.87807807169,0.34568464465,2.0810509885,0.93523998734,0.19224170431,2.44581062125,0.63109283522,0.14808704544,1.94554083125,0.3059679841144,0.3682155762,1,0.951151154514872,NA,NA,0.0493358171958132,NA,NA,0.0493358171958132,0.460348902929573,0.0486536891150459,0,6703.57000724836,2.374372952e-06,65481090.2533626,1e-04,1,0.0659220218658447,168.442464828491,"4_199_7",4,199,7,1789,FALSE,TRUE,17,0.0819407969250582,2,FALSE
"78",1.2479163395,0.61796170623,0.25019520159,1.82712488375,0.87010279865,0.34366312432,0.589352412275,0.74863095592,0.38422756684,1.361888966,0.86597144303,0.111442528087,0.9039171045,0.40691870924,0.21152852583,1.30389934725,0.342834466185,0.31068426581,1,0.952007428045898,NA,NA,0.0489015006531849,NA,NA,0.0489015006531849,0.542680862300095,0.048867191123272,0,6865.3074407748,4.844606851e-06,65481090.2533626,1e-04,1,0.0615139007568359,168.92890381813,"4_200_6",4,200,6,1797,TRUE,TRUE,49,0.104967767005352,3,FALSE
"79",1.723199297,0.59263851519,0.22217546604,2.10992132275,0.45417568915,0.35261392303,0.6366793405,0.59556812012,0.33965487259,1.86840702525,0.76023125085,0.1408373467,0.95280804675,0.6496395847,0.19927176801,1.49064098675,0.320832273938,0.332498266785,1,0.951617692230509,NA,NA,0.0490996576709363,NA,NA,0.0490996576709363,0.587044636641826,0.048900858833375,0,8916.31735996338,3.616991058e-05,65481090.2533626,1e-04,1,0.0478971004486084,169.576287984848,"4_201_7",4,201,7,1807,TRUE,TRUE,55,0.117378181874476,3,FALSE
"80",1.78668729475,0.39408948934,0.04392030933,1.265271053,0.64021853929,0.34874271868,0.5095898196525,0.45289871457,0.3897788689,1.618350561,0.61082327955,0.13230556519,2.18115404525,0.75132003574,0.17980822674,1.5494633745,0.38482133156,0.31209332045,1,0.951196041287782,NA,NA,0.0493131448628064,NA,NA,0.0493131448628064,0.351826347382552,0.0488315984075959,0,7480.08041322727,1.423410317e-05,65481090.2533626,1e-04,1,0.0388779640197754,169.842993974686,"4_202_3",4,202,3,1812,FALSE,TRUE,38,0.0515880596933213,1,FALSE
"81",2.212781667,0.41771981032,0.029206159086,0.598486713175,0.38964476794,0.32687442352,0.633507360975,0.58649737172,0.34386881074,2.28704217425,0.93523998734,0.19224170431,2.44581062125,0.63109283522,0.14808704544,1.94554083125,0.3059679841144,0.3682155762,1,0.951039518797039,NA,NA,0.0493921593284716,NA,NA,0.0493921593284716,0.449288192833138,0.0480332877958061,0,6703.57000724836,2.374372952e-06,65481090.2533626,1e-04,1,0.0710780620574951,170.267350912094,"4_203_1",4,203,1,1819,FALSE,TRUE,1,0.0788466906347717,2,TRUE
"82",1.561818185,0.44317642689,0.03528723069,0.68435776315,0.46696330196,0.30402073024,0.503452536265,0.81160455213,0.3589086886,1.89631773475,0.91228884241,0.14269945345,1.19978560375,0.8573211889,0.29419951173,1.29952614775,0.63200426763,0.3009983331795,1,0.950367981314918,NA,NA,0.0497297349016395,NA,NA,0.0497297349016395,0.394150734239579,0.0485583782071383,0,8499.04905422261,2.979692511e-05,65481090.2533626,1e-04,1,0.0500149726867676,170.397979974747,"4_203_3",4,203,3,1821,FALSE,TRUE,11,0.063434165522943,4,FALSE
"83",1.5141564395,0.6747986494,0.27954925989,1.71637891225,0.48588634407,0.30399881392,0.57604583495,0.80714724564,0.33235623115,2.11851179475,0.80704492538,0.109462474036,1.7505397085,0.6781164912,0.18707527014,1.657020012,0.338793255998,0.316275045795,1,0.951584191884105,NA,NA,0.0491166532524454,NA,NA,0.0491166532524454,0.441242478479022,0.048807261058854,0,10267.1519204679,5.68013578e-05,65481090.2533626,1e-04,1,0.0458910465240479,171.52325296402,"4_205_3",4,205,3,1839,FALSE,TRUE,32,0.0765946356898697,3,FALSE
