"","solID","nrmse","decomp.rssd","MAPE_train"
"1579","1_176_4",0.0511802422030455,0.319898952386062,0.0530289167585564
"1580","1_176_5",0.052524187766319,0.338326706124283,0.0567589014995882
"1581","1_176_6",0.0493901667673314,0.426595460798437,0.048807075951206
"1582","1_176_7",0.0504176509423382,0.47136292041596,0.0527883703051557
"1583","1_176_8",0.050011184131331,0.518600824308143,0.0519566636372013
"1584","1_176_9",0.0521247524051487,0.336482752696165,0.0550710293095244
"1585","1_177_1",0.0515713990416295,0.364715444197735,0.0540607794278942
"1586","1_177_2",0.0519127998395097,0.276638011548291,0.056019393714787
"1587","1_177_3",0.0499311583749102,0.446350859661046,0.0502330031256522
"1588","1_177_4",0.0499077792900857,0.411228404616998,0.0501006617775301
"1589","1_177_5",0.0493342538394616,0.609879924988421,0.0492068059575346
"1590","1_177_6",0.0494450125034889,0.363244077735994,0.0511686516511723
"1591","1_177_7",0.0523125980182346,0.266554365622903,0.0556889579537948
"1592","1_177_8",0.0492833260210566,0.529166073671848,0.0490860352031201
"1593","1_177_9",0.0504890326546106,0.442175403446592,0.0522252277457896
"1594","1_178_1",0.0504788896815766,0.458988064325435,0.0504452861114935
"1595","1_178_2",0.0501160941373222,0.392990559990059,0.0514167230122781
"1596","1_178_3",0.0529661498566635,0.263662674560903,0.057789466550177
"1597","1_178_4",0.0498432162922297,0.645357927038459,0.0501306862414482
"1598","1_178_5",0.0491875598115884,0.508491767796439,0.0492607896463257
"1599","1_178_6",0.0500227558896784,0.398324559878771,0.0499844611313472
"1600","1_178_7",0.050095166974783,0.429919342806025,0.050554658910605
"1601","1_178_8",0.0496948017970992,0.40219394579204,0.0510168695915803
"1602","1_178_9",0.0496067589064676,0.406568353937362,0.0499700261444433
"1603","1_179_1",0.0506061920569839,0.373541828851409,0.0520311094858345
"1604","1_179_2",0.0495205898792366,0.445055470634765,0.0496209834105197
"1605","1_179_3",0.0521137390935048,0.275340273855856,0.055754402221
"1606","1_179_4",0.0490728917102217,0.519130570756106,0.0493693576423286
"1607","1_179_5",0.0522431431533195,0.271004873537798,0.055776592677367
"1608","1_179_6",0.050933200622079,0.441544750136519,0.0527496336829613
"1609","1_179_7",0.0511587534945133,0.272636791386275,0.052808004735917
"1610","1_179_8",0.0526056088845723,0.271446012269754,0.0566880433420615
"1611","1_179_9",0.0498069044144423,0.454161428643057,0.0506307707913621
"1612","1_180_1",0.050865267120512,0.430033526363251,0.0537728500394431
"1613","1_180_2",0.0502082547600383,0.525213889026378,0.0525624506883487
"1614","1_180_3",0.051197215138405,0.325685335238901,0.0532284901039803
"1615","1_180_4",0.0495634097278971,0.444442267213585,0.0490131422497087
"1616","1_180_5",0.0497330357184995,0.436348616756426,0.050271075500568
"1617","1_180_6",0.0492061724760887,0.450213765895395,0.0495105356946363
"1618","1_180_7",0.0497451307344029,0.339503894874734,0.0498645441121654
"1619","1_180_8",0.0496980455543222,0.840063182700402,0.0531253880302877
"1620","1_180_9",0.0500097714557727,0.480093856931756,0.0505366290461245
"1621","1_181_1",0.050044217025906,0.513721423442266,0.0516228835876435
"1622","1_181_2",0.0497852147605652,0.707229502775655,0.050478201564346
"1623","1_181_3",0.0500498883446831,0.572476864653128,0.0510501799831886
"1624","1_181_4",0.0494745377340349,0.510065880416787,0.0489025931093581
"1625","1_181_5",0.050554835855778,0.409942324320939,0.0528357779784437
"1626","1_181_6",0.051092805424631,0.291911928104582,0.0530933172621324
"1627","1_181_7",0.0498393947870354,0.641276342476207,0.0501532369202952
"1628","1_181_8",0.0490621049229283,0.621711049733767,0.049184836206669
"1629","1_181_9",0.0507059267222462,0.361870417526547,0.0511882159069835
"1630","1_182_1",0.0499280335499526,0.582751619430283,0.0518754992991084
"1631","1_182_2",0.0513604171164564,0.358256299809904,0.0532310876806917
"1632","1_182_3",0.0513520427378731,0.308923583346585,0.0530541014004625
"1633","1_182_4",0.0490593894862286,0.485388044694562,0.0489366521226281
"1634","1_182_5",0.0495744332430546,0.410141161193071,0.0497138645591467
"1635","1_182_6",0.0504197279434496,0.386952232498987,0.0517374353580665
"1636","1_182_7",0.0493469574270992,0.495162598395198,0.0496986859743814
"1637","1_182_8",0.0521237282718833,0.296905920283645,0.0558175635749157
"1638","1_182_9",0.0507447457448187,0.441644564494286,0.0524445085662172
"1639","1_183_1",0.0512119033738253,0.288284110340199,0.0529065316881679
"1640","1_183_2",0.0510106270674937,0.468362973062169,0.0531263150873128
"1641","1_183_3",0.0504108302885091,0.425743748796543,0.0506274084043322
"1642","1_183_4",0.0508711087229896,0.422010116253094,0.0537927578734059
"1643","1_183_5",0.0501031497710821,0.434752591501016,0.0517921842646324
"1644","1_183_6",0.0512150017164843,0.319426185243947,0.0531964044402544
"1645","1_183_7",0.0505663169307147,0.364333097296114,0.0503860373056653
"1646","1_183_8",0.0499770525806182,0.39405789846812,0.0506825855872022
"1647","1_183_9",0.0492720981941518,0.726212562721446,0.0512716097954298
"1648","1_184_1",0.0497378759991258,0.382735002530386,0.0498577550986387
"1649","1_184_2",0.0503088716445619,0.377957158698729,0.0504678998579067
"1650","1_184_3",0.0501326279107713,0.349884610801735,0.0506476534922129
"1651","1_184_4",0.0525092544064481,0.447042147811065,0.0567756957549069
"1652","1_184_5",0.0502647357833823,0.376000570703522,0.0505392158969509
"1653","1_184_6",0.0499987535189571,0.571487252180229,0.0509833300382292
"1654","1_184_7",0.0492388901950163,0.758872617231165,0.0509830290129372
"1655","1_184_8",0.0499234447061619,0.457891183495854,0.0527288001068455
"1656","1_184_9",0.0510976951176059,0.294023545562398,0.0530748101379906
"1657","1_185_1",0.0512004991558398,0.368949958318288,0.0525643565421524
"1658","1_185_2",0.049366612535413,0.572950697108929,0.0517135813269053
"1659","1_185_3",0.0504793201702543,0.579421749096765,0.0514069430551466
"1660","1_185_4",0.0502017429064745,0.344676354125971,0.0512591517601131
"1661","1_185_5",0.0494691864027931,0.414054591767267,0.0506411939291043
"1662","1_185_6",0.0529293367925568,0.264583817038207,0.0569337496405082
"1663","1_185_7",0.0494523279879701,0.622745089944889,0.0520395776091517
"1664","1_185_8",0.0496892981027489,0.462128879149552,0.0506952839008675
"1665","1_185_9",0.0494085923387336,0.476149849964352,0.0504157275288392
"1666","1_186_1",0.0490742924871435,0.516916844944938,0.0493822247608411
"1667","1_186_2",0.0497863147966777,0.464099935306961,0.0515616353445353
"1668","1_186_3",0.0516131852710111,0.304196275465136,0.0534862066176834
"1669","1_186_4",0.051126240927082,0.295925823819413,0.0526952532500751
"1670","1_186_5",0.0495364199150171,0.36885924707721,0.0497541046932966
"1671","1_186_6",0.0523890998987753,0.300873863547188,0.0551452984569976
"1672","1_186_7",0.0509871120558067,0.424269086544517,0.0527352601445613
"1673","1_186_8",0.0511989259623961,0.469151740815478,0.0533946851230907
"1674","1_186_9",0.0511274226659209,0.278690739572283,0.0531148955696246
"1675","1_187_1",0.0523699561415534,0.327528117243525,0.0553070317087778
"1676","1_187_2",0.0498166349549173,0.409394967662167,0.0504133452834743
"1677","1_187_3",0.0505202699419407,0.406466743322557,0.0522893667897023
"1678","1_187_4",0.0527180961232017,0.27512008765743,0.0571225565204959
"1679","1_187_5",0.051141331361316,0.323507989651965,0.0521313706794997
"1680","1_187_6",0.0512893101272241,0.303353399729989,0.0528897189545492
"1681","1_187_7",0.0529048814819278,0.447145371475109,0.0582554629723922
"1682","1_187_8",0.0493567658537109,0.544220732043487,0.0493989532334812
"1683","1_187_9",0.0495308035061126,0.592632729137887,0.0492809223345298
"1684","1_188_1",0.0527635171195174,0.346321392970194,0.0552131733678748
"1685","1_188_2",0.05015864932218,0.313115864349443,0.0511762516019046
"1686","1_188_3",0.0510106094992535,0.401118854289874,0.0530011736206184
"1687","1_188_4",0.0494800706875988,0.592690341249537,0.0492860390539232
"1688","1_188_5",0.0520825496531156,0.34707288075329,0.0555853484768336
"1689","1_188_6",0.0506928114297837,0.361419703292101,0.0511725330009418
"1690","1_188_7",0.0518356648988023,0.291737071331644,0.0548444281618427
"1691","1_188_8",0.0506025259345149,0.38171480093531,0.0520995652063223
"1692","1_188_9",0.0516481580049422,0.292514511487764,0.0545288400395267
"1693","1_189_1",0.048892751726231,0.585320316465358,0.0487941844242711
"1694","1_189_2",0.0495885893906718,0.489193814322028,0.0501942142062559
"1695","1_189_3",0.0496087613846158,0.477044778410841,0.0505607275991508
"1696","1_189_4",0.0494927697327401,0.485766912015131,0.049597599735581
"1697","1_189_5",0.0496748054675496,0.379725132487483,0.0501583419255346
"1698","1_189_6",0.0516589645019021,0.305076947001023,0.0539566906442597
"1699","1_189_7",0.0512588908404847,0.3200582598805,0.0526459014079636
"1700","1_189_8",0.0492183059970236,0.388982969796405,0.0492948513780441
"1701","1_189_9",0.0504732895194683,0.427308708957805,0.0508976613148456
"1702","1_190_1",0.0516037158453122,0.493241119814066,0.0532422914202821
"1703","1_190_2",0.0502754022365626,0.344933739147358,0.0519046621856316
"1704","1_190_3",0.0507306263513439,0.369167027257045,0.0523179310410223
"1705","1_190_4",0.050393680052888,0.417466364733259,0.0516809362500183
"1706","1_190_5",0.0496556323790487,0.566629669098318,0.0503708744864681
"1707","1_190_6",0.0493475837575679,0.432420820074472,0.0497550324949819
"1708","1_190_7",0.0524484476481931,0.300220425033034,0.0566668186686441
"1709","1_190_8",0.05087083096874,0.42383208712913,0.0525411362861564
"1710","1_190_9",0.0513969213152117,0.294209017809826,0.054453196204222
"1711","1_191_1",0.0520134133958426,0.44711282973595,0.0558345153434186
"1712","1_191_2",0.0529989695120143,0.278263912171363,0.0573010452344167
"1713","1_191_3",0.0498501613354772,0.559391560414025,0.0496644117947646
"1714","1_191_4",0.0526413284044411,0.264561350292304,0.0551263512246661
"1715","1_191_5",0.0499860505208754,0.312078504845449,0.0510186127299211
"1716","1_191_6",0.0517297659208087,0.267770354426419,0.0540029558612294
"1717","1_191_7",0.0508838166897645,0.339366406682715,0.0526660897668881
"1718","1_191_8",0.0491488555707105,0.447118297951085,0.0489631878967178
"1719","1_191_9",0.0495960695165923,0.469418362478335,0.0497554465382602
"1720","1_192_1",0.0521707069312574,0.409245752853414,0.0555130456443069
"1721","1_192_2",0.0507819827325327,0.327457144321862,0.0536902509659223
"1722","1_192_3",0.0523004895860197,0.264342216311745,0.055792241828444
"1723","1_192_4",0.0495077207532931,0.634092412956331,0.0505480608797703
"1724","1_192_5",0.0499959857342666,0.43390083843538,0.0512072525519577
"1725","1_192_6",0.0495190253636885,0.369518907791728,0.0498326424942197
"1726","1_192_7",0.0499145846837706,0.486212752099859,0.0510245260280788
"1727","1_192_8",0.049909928277855,0.407666156154888,0.0503304204389092
"1728","1_192_9",0.0530230850880189,0.314965816396353,0.0563985134237485
"1729","1_193_1",0.052142038137149,0.270001119927888,0.0547894759756682
"1730","1_193_2",0.0496180966649283,0.471276315148614,0.0512191192398519
"1731","1_193_3",0.052245509358852,0.373528422217241,0.056500133471603
"1732","1_193_4",0.0525449159885291,0.367302643743386,0.0561506958715431
"1733","1_193_5",0.0490465042723869,0.590489879293549,0.0485811209085927
"1734","1_193_6",0.0508401235621452,0.33063585386785,0.0524355727633284
"1735","1_193_7",0.0495303499442537,0.435975045986887,0.0491283868598276
"1736","1_193_8",0.049165536951361,0.505868339862433,0.0503342388771112
"1737","1_193_9",0.0491078200003,0.537357393361757,0.0494642507252657
"1738","1_194_1",0.0521902722995164,0.275775184365528,0.0549688619794932
"1739","1_194_2",0.0512528679139435,0.512715546267586,0.0531131806269854
"1740","1_194_3",0.0499044830604018,0.437724267651438,0.0519840771350555
"1741","1_194_4",0.0517682635360706,0.551293990489288,0.0553976459088237
"1742","1_194_5",0.0502541232412729,0.337083515682156,0.0515192924238855
"1743","1_194_6",0.0505907543850205,0.441436410737771,0.0520458179675491
"1744","1_194_7",0.0526327893502814,0.258566536998864,0.0552010792083041
"1745","1_194_8",0.0506977416383192,0.437717519518286,0.0566242553412143
"1746","1_194_9",0.0509943307316543,0.343235566444101,0.0530046044734355
"1747","1_195_1",0.0493922411772084,0.539437249029851,0.0492533307882727
"1748","1_195_2",0.0491389801412204,0.508534922616659,0.0493756232239041
"1749","1_195_3",0.0506503225103362,0.363648679890053,0.0511216749954975
"1750","1_195_4",0.0520038280698996,0.324479903992679,0.0544737467821911
"1751","1_195_5",0.0491827375481335,0.442741436138086,0.0500519338991263
"1752","1_195_6",0.0519116587241192,0.25090582322352,0.055504675921527
"1753","1_195_7",0.0490449201070716,0.507008332388142,0.0506029491630914
"1754","1_195_8",0.0494775375128633,0.649887636824123,0.0502341668305805
"1755","1_195_9",0.0493441608584912,0.537260973306832,0.0503629428882318
"1756","1_196_1",0.0494158981645373,0.60735037296298,0.0496009020447829
"1757","1_196_2",0.0497995743540708,0.54238124529018,0.0502693631652109
"1758","1_196_3",0.0520667284481097,0.345313798187244,0.0551703037056168
"1759","1_196_4",0.0521402594585638,0.27005655824072,0.0548080105723116
"1760","1_196_5",0.0498569579462757,0.532126150066521,0.0530804129356211
"1761","1_196_6",0.0502723757611724,0.407158252674335,0.0520889826144212
"1762","1_196_7",0.0512183296424178,0.387841197415593,0.0531799606944781
"1763","1_196_8",0.0494406275028059,0.570639901202569,0.0501264557583165
"1764","1_196_9",0.0497925957248341,0.364433359778833,0.0505925436542462
"1765","1_197_1",0.0521528526599895,0.415570861834712,0.0539429892088741
"1766","1_197_2",0.0501914379454044,0.477576153078904,0.05067597636687
"1767","1_197_3",0.0492053628566112,0.449645198118112,0.0495202088846932
"1768","1_197_4",0.0497727575088037,0.39917344327114,0.0509315385693737
"1769","1_197_5",0.050994685468907,0.367557815929445,0.0523318652871712
"1770","1_197_6",0.0498545007670527,0.47160586479642,0.052029340770533
"1771","1_197_7",0.0519301561629518,0.411531694838141,0.0553345737502304
"1772","1_197_8",0.0525239111838913,0.477105913595954,0.0553915528344575
"1773","1_197_9",0.0509319677059054,0.30786037622897,0.0529976727579368
"1774","1_198_1",0.0526964976103262,0.271205910156356,0.0547152134886107
"1775","1_198_2",0.0499860505208754,0.312078504845449,0.0510186127299211
"1776","1_198_3",0.0523179925353793,0.27027357156356,0.0551518293508466
"1777","1_198_4",0.0508767644500188,0.315181054628753,0.0517009725095645
"1778","1_198_5",0.0494266845107262,0.381243678146531,0.05033176245044
"1779","1_198_6",0.0523106076317251,0.269952708297211,0.0546068447162936
"1780","1_198_7",0.0526094834533397,0.261339261618691,0.0561011233748842
"1781","1_198_8",0.051263077564704,0.361749089238442,0.0537063875529154
"1782","1_198_9",0.052575757683121,0.244167459988858,0.0562174723023309
"1783","1_199_1",0.0499601914065454,0.405536263189563,0.0510309906011032
"1784","1_199_2",0.0495911562117063,0.633430441718191,0.0503181061770453
"1785","1_199_3",0.0519312165775765,0.245227000144135,0.0542979647195394
"1786","1_199_4",0.0514568363378697,0.401708236440464,0.0536011981726363
"1787","1_199_5",0.0502977738405435,0.369149715853065,0.0508260358079288
"1788","1_199_6",0.052464309039458,0.295584281838945,0.0554230271962069
"1789","1_199_7",0.0524259726191716,0.241914991353767,0.0559984986946164
"1790","1_199_8",0.0510125426259053,0.289038021915388,0.0524559630543443
"1791","1_199_9",0.0509976205905484,0.400187860513453,0.0523085406536023
"1792","1_200_1",0.0516781657515397,0.365190843223819,0.0547605504542761
"1793","1_200_2",0.0490343060997476,0.602254433804759,0.0503413364319759
"1794","1_200_3",0.0508842181559775,0.316574416368038,0.0529706096775967
"1795","1_200_4",0.0494209655334289,0.434856471425816,0.0487746635167851
"1796","1_200_5",0.0494441160901658,0.421325681006193,0.0503630260387227
"1797","1_200_6",0.0495211684926229,0.660140991194593,0.0503738796160967
"1798","1_200_7",0.0495668719078845,0.388480843332366,0.0511103605335275
"1799","1_200_8",0.051217236608966,0.344601989480531,0.0541953414736381
"1800","1_200_9",0.0506526533351172,0.392589487406036,0.0522217599053372
"1801","1_201_1",0.0522630862475182,0.361733092833813,0.0547343401697993
"1802","1_201_2",0.0500970115048791,0.477073383360156,0.0503604641029329
"1803","1_201_3",0.0499735311889416,0.475617279271414,0.0515309382633449
"1804","1_201_4",0.0526539689538825,0.263804533079694,0.0560862920835833
"1805","1_201_5",0.0500442816499976,0.318406342843487,0.050582790742572
"1806","1_201_6",0.0512436901966034,0.389711463798192,0.0525797099796512
"1807","1_201_7",0.0493564279169905,0.625774719429917,0.0491465648516764
"1808","1_201_8",0.0510979944955681,0.396448530652307,0.0529024991711842
"1809","1_201_9",0.0523060727846018,0.270014031247263,0.0548064459521977
"1810","1_202_1",0.0499863930799434,0.359813347629928,0.050869559151717
"1811","1_202_2",0.0494138100205014,0.482294177769372,0.0498224233475173
"1812","1_202_3",0.0519969004413918,0.289540130838576,0.0554425705502362
"1813","1_202_4",0.0511181002761457,0.281369621530046,0.0521562430709521
"1814","1_202_5",0.049584805746973,0.639930835174583,0.050320535225536
"1815","1_202_6",0.0495567483853264,0.509085616478401,0.0504401154227997
"1816","1_202_7",0.0517000217448019,0.323948608117083,0.0534306338351003
"1817","1_202_8",0.0504437774449206,0.432734780005116,0.0515212398348661
"1818","1_202_9",0.0501289665365752,0.411079279503438,0.0507595908410782
"1819","1_203_1",0.0519871592647383,0.267247446928802,0.0542912331154248
"1820","1_203_2",0.0496168091086363,0.365724380572828,0.0505195437532053
"1821","1_203_3",0.0493404334006142,0.52271938363317,0.0501664356247292
"1822","1_203_4",0.0530361143456958,0.258275589476796,0.0575308399124487
"1823","1_203_5",0.0491100400662446,0.487910159658536,0.0505195518030649
"1824","1_203_6",0.0489962402406091,0.431475053346705,0.0487128724618136
"1825","1_203_7",0.0495996550708333,0.358675538812261,0.0501388145011371
"1826","1_203_8",0.0495013266591504,0.441689515356421,0.0505726386482717
"1827","1_203_9",0.0502587823360509,0.426762493179683,0.05049003367881
"1828","1_204_1",0.0510267939727358,0.304847375568352,0.0532361505853094
"1829","1_204_2",0.0500642335259934,0.372849980841179,0.0513143996108406
"1830","1_204_3",0.0495618604479599,0.349466060549695,0.051500172907745
"1831","1_204_4",0.0522011130721608,0.312694518767622,0.0538394016865326
"1832","1_204_5",0.0498474915219892,0.639039907179978,0.0505276787649144
"1833","1_204_6",0.0515323920453156,0.429106140697806,0.0535649750068162
"1834","1_204_7",0.0513063531904866,0.315211511851089,0.0524698253555833
"1835","1_204_8",0.050703887946387,0.345162107261048,0.0517443534995732
"1836","1_204_9",0.0510375279801542,0.331405588955334,0.0530919824893758
"1837","1_205_1",0.0492953864888688,0.569529251428694,0.0490978250993633
"1838","1_205_2",0.0501038377297104,0.375066018680393,0.0504717035532094
"1839","1_205_3",0.0521641060990082,0.28633581674859,0.0544204480444098
"1840","1_205_4",0.0510692141766981,0.364446365361565,0.0511538608690224
"1841","1_205_5",0.049550895593348,0.384758697128683,0.0497034598189125
"1842","1_205_6",0.0507077296408325,0.416991753732043,0.0533703705741327
"1843","1_205_7",0.0508885906356296,0.380272592923149,0.0527102384164618
"1844","1_205_8",0.0502009925085455,0.358973708936347,0.0509952980472004
"1845","1_205_9",0.0505130573625973,0.456505390727069,0.0513164558801891
"1846","1_206_1",0.0518565572761436,0.315945684202697,0.0533916528576398
"1847","1_206_2",0.0493853321447305,0.631957778306121,0.051995744398928
"1848","1_206_3",0.0517653639850135,0.269214571062847,0.0541293487083552
"1849","1_206_4",0.0520372600443351,0.263231693951037,0.0544463959741165
"1850","1_206_5",0.0494183486666903,0.42552573850754,0.0495545033437899
"1851","1_206_6",0.0506538387736161,0.421585440104773,0.0512320190881279
"1852","1_206_7",0.050287023065786,0.348749522509934,0.0510144795644495
"1853","1_206_8",0.0491210273128706,0.497188375117449,0.0503894822155853
"1854","1_206_9",0.0529404907894672,0.294887400800656,0.0578188565288109
"1855","1_207_1",0.0496369974668056,0.448633502977619,0.0488585675014634
"1856","1_207_2",0.0491716331444574,0.533296368606516,0.0505670322764092
"1857","1_207_3",0.0492026275738878,0.446714437741604,0.0495075678425901
"1858","1_207_4",0.0497879535447671,0.397217779736418,0.0510033976936775
"1859","1_207_5",0.0512173221453261,0.344601276699024,0.0541936423243251
"1860","1_207_6",0.0528039976489747,0.258309491444202,0.0576312405953307
"1861","1_207_7",0.0520371709364349,0.429989174716139,0.0542823607547041
"1862","1_207_8",0.0501717693226621,0.386956392598231,0.0509082529527101
"1863","1_207_9",0.0509568963219753,0.302167203069955,0.0531157217976906
"1864","1_208_1",0.0508995651141906,0.299989787333254,0.0529388955274708
"1865","1_208_2",0.0500448132270785,0.321439340650677,0.0508401431410889
"1866","1_208_3",0.0511626807103095,0.355790473267507,0.0532360813482214
"1867","1_208_4",0.0493545492511361,0.529133814628321,0.0492866410554453
"1868","1_208_5",0.0490772418782899,0.508092121009154,0.0494237345217303
"1869","1_208_6",0.0509411147681794,0.323901127147752,0.0527256026300954
"1870","1_208_7",0.049786250498569,0.344557930961059,0.0508497522420093
"1871","1_208_8",0.0494325245243226,0.48289736322073,0.0498415244537987
"1872","1_208_9",0.0519910125439999,0.277892718013506,0.0554377363360097
"1873","1_209_1",0.050237960554057,0.342240735150246,0.0508562500410965
"1874","1_209_2",0.0503634452928904,0.350952483577763,0.0513542683206046
"1875","1_209_3",0.0495962617638964,0.466152654811529,0.0505906458394784
"1876","1_209_4",0.0518536909789969,0.316399140341387,0.053424094829078
"1877","1_209_5",0.0499544776201494,0.562490860660929,0.0526650365819571
"1878","1_209_6",0.0517651856120251,0.268943982465964,0.0541226160185232
"1879","1_209_7",0.0512180855550652,0.29257987173489,0.0527487363516871
"1880","1_209_8",0.0500335824265462,0.332208701190996,0.0504474883138211
"1881","1_209_9",0.0497578868112357,0.382456435291258,0.0496566067691349
"1882","1_210_1",0.0520486495934817,0.276851714228783,0.0547212515272518
"1883","1_210_2",0.0510402175260644,0.29063676566376,0.0535852704974712
"1884","1_210_3",0.0530187093419718,0.294470708184937,0.0566927032367431
"1885","1_210_4",0.0497321780684031,0.385366991707194,0.0499917503373443
"1886","1_210_5",0.04974517812565,0.414142889162574,0.0508958688445555
"1887","1_210_6",0.049214507196802,0.554959943054941,0.0495582953903643
"1888","1_210_7",0.0500657487124758,0.369611538757797,0.0522754162806952
"1889","1_210_8",0.0513911148185238,0.370419280412942,0.0543295227577864
"1890","1_210_9",0.0529006640702296,0.270278364432986,0.057910707491843
"1891","1_211_1",0.0507109336789991,0.426486625090372,0.0511024750310393
"1892","1_211_2",0.0503483464141313,0.591209264427317,0.0515877060609731
"1893","1_211_3",0.0501652582841741,0.321023721308577,0.0518569863899927
"1894","1_211_4",0.0508981750669088,0.299431555148052,0.052949644807345
"1895","1_211_5",0.0499216957112846,0.366586797015146,0.0512343908030423
"1896","1_211_6",0.0511425238820911,0.349603852637807,0.0532765257726559
"1897","1_211_7",0.0504397939276208,0.4243244090832,0.0508245881405901
"1898","1_211_8",0.0491654938396584,0.515175846424882,0.049471591420611
"1899","1_211_9",0.0518834706578233,0.30708863728804,0.0543806450516306
"1900","1_212_1",0.0494457603375358,0.414535226222323,0.0501588528386334
"1901","1_212_2",0.0492904284299264,0.480473172441579,0.0493133843703788
"1902","1_212_3",0.0519891504728486,0.278036790412819,0.0554521226103656
"1903","1_212_4",0.0503087327009038,0.354887367466256,0.0506526753886796
"1904","1_212_5",0.050201061649227,0.358964799956622,0.0509935808228841
"1905","1_212_6",0.04983738425086,0.405062809560176,0.0505077872835804
"1906","1_212_7",0.0518223969646619,0.316230367445862,0.0538572670098995
"1907","1_212_8",0.0495909362954903,0.410532294349072,0.0505357280541965
"1908","1_212_9",0.0511984012468408,0.376177886139625,0.0520601373700887
"1909","1_213_1",0.0513945112801755,0.276545509572581,0.0532356476814655
"1910","1_213_2",0.0509773842424335,0.312722422522372,0.0530031566391655
"1911","1_213_3",0.0498599523540472,0.492699445712439,0.0508269258163876
"1912","1_213_4",0.0503418493971727,0.374779930020089,0.0511711779570307
"1913","1_213_5",0.0500295271000433,0.51409625099876,0.0506200228395538
"1914","1_213_6",0.0510921368898162,0.383365996863503,0.052913741717079
"1915","1_213_7",0.0493204014754507,0.486889931944875,0.0505096988926128
"1916","1_213_8",0.0496208883721877,0.421871171171548,0.050609876262605
"1917","1_213_9",0.049103126698926,0.445645774735368,0.0494221597332569
"1918","1_214_1",0.0495355717620329,0.37108387593406,0.051175661910639
"1919","1_214_2",0.0499381676633556,0.388308321712811,0.0520543724616991
"1920","1_214_3",0.0502770077155809,0.375488996791473,0.0513044112676968
"1921","1_214_4",0.0507457868279733,0.421807808117847,0.0519231111765154
"1922","1_214_5",0.0499610931621312,0.445500621017815,0.0503853303747756
"1923","1_214_6",0.0500212522219478,0.410482642597208,0.0504552836185539
"1924","1_214_7",0.0526641120635531,0.26859251339767,0.0569489587162275
"1925","1_214_8",0.0500145931576986,0.3796459952685,0.0509064901245061
"1926","1_214_9",0.0511851431940381,0.324156291947156,0.0526827804126881
"1927","1_215_1",0.0489939325506139,0.510025606344489,0.0488262784219974
"1928","1_215_2",0.0508960599945613,0.360452803956514,0.0527036567944096
"1929","1_215_3",0.052457531529226,0.293165417744899,0.055524321425139
"1930","1_215_4",0.0498209324079453,0.41217097041992,0.051295006032312
"1931","1_215_5",0.0491778125296701,0.578832938865127,0.0495755335968331
"1932","1_215_6",0.0520028282778395,0.275083146768899,0.0554698385817297
"1933","1_215_7",0.0507865817221795,0.332906933755669,0.0514159757178002
"1934","1_215_8",0.0501561096171747,0.428434556533714,0.0505222061468994
"1935","1_215_9",0.0497239042024606,0.368000423845016,0.0502890460240757
"1936","1_216_1",0.0495378504619318,0.393373063200747,0.0495000930442119
"1937","1_216_2",0.0513114336793735,0.317818506376043,0.0524836307733811
"1938","1_216_3",0.0509984638349044,0.417667121389354,0.052085609646658
"1939","1_216_4",0.0514639812089979,0.268583822681555,0.0527893221645152
"1940","1_216_5",0.0495790858200444,0.378095199190572,0.0496592380141435
"1941","1_216_6",0.0513695570776858,0.404725988527361,0.0531704769481612
"1942","1_216_7",0.0504270073478335,0.328930935451218,0.0511782067996794
"1943","1_216_8",0.0492165867529948,0.493846197848998,0.0505261896325712
"1944","1_216_9",0.0504996680959818,0.486665046623936,0.0515864034449326
"1945","1_217_1",0.049363485325037,0.447661555686549,0.0504832803391015
"1946","1_217_2",0.0491970158777461,0.533048184016297,0.0507527269803769
"1947","1_217_3",0.049354999133231,0.608749092539344,0.0496228733493027
"1948","1_217_4",0.0503074937797726,0.333016346426053,0.0521781284530591
"1949","1_217_5",0.0505978798700576,0.624848296697258,0.054586292801852
"1950","1_217_6",0.0496482488268049,0.401925169698869,0.0507992068589483
"1951","1_217_7",0.0520674015210965,0.372808826654975,0.054179209213903
"1952","1_217_8",0.0501227633443013,0.544349530714706,0.0504025647652441
"1953","1_217_9",0.0499476984672061,0.478955105021944,0.0506627271570176
"1954","1_218_1",0.0515373089933691,0.280510310746255,0.0538049764235402
"1955","1_218_2",0.0500643920749751,0.370818544172359,0.051262941599525
"1956","1_218_3",0.0505366661486851,0.342804902384285,0.0512434990296305
"1957","1_218_4",0.0495185179714868,0.498594366745322,0.0496661391446165
"1958","1_218_5",0.0509229840442067,0.356629764230741,0.0525042376100478
"1959","1_218_6",0.0509391204810567,0.36220160104669,0.052796930902972
"1960","1_218_7",0.0492523342866868,0.500377060189838,0.0502460651865389
"1961","1_218_8",0.0490050353993165,0.419604824563217,0.0502871357249966
"1962","1_218_9",0.0515553013564117,0.401769845243911,0.0538433803831712
"1963","1_219_1",0.0503051303263586,0.353643570201801,0.0506598711034473
"1964","1_219_2",0.0502335796943567,0.364261649852812,0.0511931741737823
"1965","1_219_3",0.0506908008341147,0.449521461659379,0.0515751438003183
"1966","1_219_4",0.0497480501908092,0.390484226519198,0.0499209912752075
"1967","1_219_5",0.0496809061259974,0.371802429415453,0.0504913104008376
"1968","1_219_6",0.0520435899215503,0.340089636193927,0.0540443326450075
